selector,class_id,class_name,num_image_class,auc_target_bg,ap_target_bg,auc_target_other,ap_target_other,target_bg_mean_margin,target_other_mean_margin,auc_target_all,ap_target_all,target_top01_fraction,other_fg_top01_fraction,bg_top01_fraction,target_top05_fraction,other_fg_top05_fraction,bg_top05_fraction,target_top10_fraction,other_fg_top10_fraction,bg_top10_fraction
S2,14,person,445,0.5840603929098647,0.4383850623591824,0.5232369376854338,0.5364853116992662,378.9753202060454,177.7237433131191,0.577838049801844,0.3824356346520929,0.5235955056179775,0.1865168539325842,0.2853932584269663,0.4352686637734626,0.1990124271367812,0.3646615579547883,0.3974520244448492,0.210063862534287,0.3915467780856893
S2,15,pottedplant,85,0.721679235122034,0.3842779882230334,0.6581130565810714,0.3830235069188232,625.7333516508979,443.2503483189592,0.7124701775062374,0.3450743771041566,0.3058823529411765,0.2470588235294117,0.4470588235294118,0.2932872185230369,0.233792146241609,0.4718399756988121,0.2754879909891967,0.2245340347762403,0.4989370101421283
S2,16,sheep,57,0.3591231326235718,0.2869660825971106,0.4444239282147089,0.5389501850946137,-233.40812776270388,-97.49912043942112,0.3603482561505938,0.2857977694718049,0.4736842105263157,0.0175438596491228,0.4912280701754385,0.3099853597776035,0.0095532353150081,0.6795498818352004,0.2786256424588764,0.0091211497028671,0.711791447376496
S2,17,sofa,90,0.6050919010207123,0.3836105363500515,0.5695843541777733,0.5624479001932279,179.12291121118702,218.05744502838496,0.5786049856058794,0.3393231535438242,0.2666666666666666,0.3111111111111111,0.4222222222222222,0.296715295811013,0.2223461513277045,0.4802651521878818,0.3060554433058853,0.211997732310436,0.4808426155065267
S2,18,train,84,0.4413130750012315,0.3760015958305436,0.5125708622300477,0.7223831015232719,-26.128706165078803,97.6792530872466,0.4428036297621781,0.37982021937961,0.4285714285714285,0.0476190476190476,0.5238095238095238,0.3579970912207755,0.0275322387164492,0.614165419757525,0.3418082362589058,0.0244661381195358,0.6331111085596729
S2,19,tvmonitor,74,0.7548518579190721,0.4871197800163707,0.7287048394239098,0.6133751499033855,795.9025299444969,812.2001418580982,0.7507018311312044,0.470737584142213,0.4459459459459459,0.1621621621621621,0.3918918918918919,0.444503237782043,0.1359730202902322,0.4184929033968863,0.4179079405554023,0.1275282573739162,0.4526534931983472
S3,0,aeroplane,90,0.5723440447895003,0.3512740593678207,0.5902727055885059,0.8431071927532111,407.7502181093688,899.0034239713268,0.5706554780622431,0.3481758452662464,0.3555555555555555,0.0333333333333333,0.6111111111111112,0.437409340611095,0.0297585844954266,0.5302567798181832,0.4049891657737853,0.0277638345180563,0.5649397777756142
S3,1,bicycle,79,0.7341441864564079,0.3376383022063696,0.715316769965703,0.5044930778323807,1498.1295653644277,1389.5017807381944,0.7212410008138677,0.2813374343602376,0.3164556962025316,0.2278481012658227,0.4556962025316455,0.2854939824876613,0.1895992279550299,0.5236360317908814,0.2585832280489317,0.1800194864305558,0.5605784540597902
S3,2,bird,103,0.4929662132396466,0.2725388554924705,0.5403247531812551,0.4234949864557258,280.09662785297456,-859.1329288400909,0.4915527476826147,0.2681601724150935,0.3980582524271844,0.0485436893203883,0.5533980582524272,0.296091092025558,0.0420314477353312,0.6618774602391109,0.2466920662229292,0.0427522569470615,0.710431205831752
S3,3,boat,72,0.5343294344116735,0.3079170321338373,0.6015773778797212,0.7055473237852448,463.8989909545628,411.6262190669752,0.5330762182484652,0.3040107356047825,0.4444444444444444,0.0972222222222222,0.4583333333333333,0.3428373143382433,0.0573032317549861,0.5966602611242444,0.2900816116315887,0.0492834583104415,0.6586657343255884
S3,4,bottle,96,0.541751869910108,0.3028506356625421,0.3752489451707734,0.154073730276421,656.3098638890269,-659.7749883263657,0.4962177793788259,0.245806051584087,0.2291666666666666,0.4375,0.3333333333333333,0.2574544399155881,0.4283575213367849,0.3136534992739427,0.2537081680518518,0.4165557376631013,0.3292000823243595
S3,5,bus,74,0.4384177411851729,0.4891026845972344,0.6939598531301141,0.8278888158026518,-374.8629528159252,548.0011617445709,0.4479527121943589,0.4795873811344855,0.4189189189189189,0.0675675675675675,0.5,0.4171621711984443,0.0432749236269862,0.5381677853583969,0.4202381309838951,0.033201062937995,0.5450035744242758
S3,6,car,127,0.449623372835207,0.3222842766670377,0.3942190540281434,0.3474329076156592,41.92317328825344,-261.3501363621492,0.4532927372723662,0.3026247001333366,0.2204724409448819,0.2362204724409448,0.5354330708661418,0.2505936651898476,0.2439943567884135,0.5039984274888348,0.2593553688594867,0.2334555915648326,0.5058673897506709
S3,7,cat,119,0.8167735941318806,0.7412609906851911,0.7325802742335148,0.5973320587024189,3930.878143800507,2289.0981447493195,0.8169752298884692,0.7183644140936148,0.7815126050420168,0.0840336134453781,0.134453781512605,0.7869503701128997,0.0696366824827032,0.1429402583287669,0.7728414278117213,0.0653371732227897,0.1611527477526801
S3,8,chair,123,0.429296811840045,0.2004557224594046,0.3464505541492313,0.2827112075608641,-154.9719837823587,-656.0342185918479,0.4008586963143811,0.1471458542327175,0.1869918699186991,0.4878048780487805,0.3170731707317073,0.1180733482275747,0.4452887988661605,0.4342415186742438,0.1154122326051306,0.4186846796742814,0.463412655642566
S3,9,cow,71,0.2990959001252642,0.3075526507502962,0.3987234102279949,0.4699864985860741,-1120.8389355481236,-452.4968169826075,0.302944551839093,0.3010220444472646,0.2535211267605634,0.056338028169014,0.6901408450704225,0.2121773295791086,0.054430576473048,0.7333920939478433,0.2181177774526115,0.0465276652323995,0.735173986711883
S3,10,diningtable,75,0.5229807261619949,0.3676778858388086,0.4032104847792703,0.3874964883053515,6.511964027632152,-464.358644153022,0.4719957197995419,0.2508858738114494,0.1866666666666666,0.6266666666666667,0.1733333333333333,0.2216421841414101,0.5075677290228374,0.2692802516417067,0.2282379499296688,0.4676227175269088,0.3028336767956611
S3,11,dog,128,0.617102588084017,0.5359089953874654,0.5562884055975134,0.5381117721830557,771.6885301838042,454.072083461874,0.6108474488277099,0.5012675172475592,0.625,0.140625,0.234375,0.5805034211674671,0.1166273528269827,0.3026739135055501,0.5467869684505038,0.1119180556914468,0.3407940744824707
S3,12,horse,79,0.5589095015347717,0.3842216025284553,0.57401024033834,0.7571285353268218,615.495292409212,613.9061007771357,0.5559057142359636,0.3654257752488203,0.379746835443038,0.1139240506329113,0.5063291139240507,0.3470427969095524,0.0849903059929708,0.5669931872630075,0.3473629525050025,0.0666215011787937,0.5848711211211458
