graph,lambda,score,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,other_fg_top20_fraction,0.052418944414244405,0.046810485952301605,0.05803998664967884,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,bg_top20_fraction,0.3596990778335856,0.34411205551607343,0.3750946894408452,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,target_tail_enrich_20,3.217987319017258,3.1488484315631236,3.2857368291776083,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,other_fg_tail_enrich_20,0.4101704201563157,0.3525678439877911,0.4739091872792838,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,bg_tail_enrich_20,0.546598583633422,0.520369637373034,0.5756496174152135,1432,1449,2120,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,auc_target_bg,0.8978424469095625,0.8912467013854671,0.9043525642380251,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,ap_target_bg,0.779082269839269,0.7677406524225033,0.7903603207460569,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,auc_target_other,0.8973078059817473,0.8810815530731789,0.9115947767284741,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,ap_target_other,0.8594195038168229,0.8326537757694077,0.8820795338142875,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,target_mean,0.6291003763766505,0.6194882452800455,0.6387546010152968,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,other_fg_mean,0.0880851259100978,0.07627152834398859,0.10122702786537946,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,bg_mean,0.21120412548421047,0.20467236116081444,0.21763581392039455,1432,1449,2120,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,target_median,0.6441549840023713,0.6332088087773593,0.655041815239025,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,other_fg_median,0.06431638612837114,0.052455772727534655,0.07781529302300504,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,all,macro_class,bg_median,0.18456892965900923,0.1773186889652793,0.19176408950131565,1432,1449,2120,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,target_hit,0.9288025889967637,0.9115426105717368,0.9449838187702265,927,927,927,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,other_fg_hit,0.0,0.0,0.0,927,927,927,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,background_hit,0.06364617044228695,0.04854368932038835,0.07982740021574973,927,927,927,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,target_top05_fraction,0.8745591525532496,0.8581891030344954,0.8905084813264795,927,927,927,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,other_fg_top05_fraction,0.0,0.0,0.0,927,927,927,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,bg_top05_fraction,0.12458163187539044,0.10856704775543495,0.14091354530839248,927,927,927,927,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,micro,target_tail_enrich_05,4.857546873255839,4.572653777789742,5.15812492271511,921,927,921,927,,5000,5000,1.0,3021694564,20260901
