comparison,graph,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
relevance_x_stability_minus_relevance,B2_feature,all,macro_class,ap_target_other,-0.03938538374225096,-0.04660150388164547,-0.03273404178893934,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,single_label,micro,target_hit,-0.06796116504854369,-0.0895361380798274,-0.04746494066882417,927,927,927,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,single_label,micro,target_tail_enrich_05,-1.966025791062463,-2.223803287350853,-1.7223818631982661,921,927,921,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,single_label,micro,target_tail_enrich_10,-1.3837054152915818,-1.5289056039811069,-1.2471103524486524,921,927,921,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,single_label,micro,bg_tail_enrich_05,0.18018827209128208,0.16491383510845473,0.19644639655474055,918,927,918,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,single_label,micro,auc_target_bg,-0.10605323923679248,-0.11291083060845986,-0.09956058987489495,912,927,912,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,single_label,micro,ap_target_bg,-0.20701897515586046,-0.2213579541948042,-0.1936856552701951,912,927,912,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,single_label,macro_class,target_hit,-0.06562692705165112,-0.09031085637425817,-0.04215231135689208,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,single_label,macro_class,target_tail_enrich_05,-1.7526578090299512,-2.027009118818433,-1.5077587158037435,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,single_label,macro_class,target_tail_enrich_10,-1.1881760144843212,-1.3210287553127955,-1.0596882322064065,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,single_label,macro_class,bg_tail_enrich_05,0.16963515145082908,0.14828845547887862,0.19909149949468027,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,single_label,macro_class,auc_target_bg,-0.08847992168894309,-0.09391991598910956,-0.08335062612595018,912,927,912,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,single_label,macro_class,ap_target_bg,-0.17897905549398085,-0.192268326751039,-0.16645982803165116,912,927,912,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,micro,target_hit,-0.10666666666666667,-0.136,-0.07733333333333334,375,375,750,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,micro,target_tail_enrich_05,-2.380471902839136,-2.7259724618068084,-2.048465287884793,373,375,695,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,micro,target_tail_enrich_10,-1.3361466940712086,-1.5007770239569966,-1.1812797802750397,373,375,695,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,micro,bg_tail_enrich_05,0.1584389683798736,0.12644120454773808,0.18676073376516336,369,375,738,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,micro,auc_target_bg,-0.06817900051601636,-0.07536965678551054,-0.06158592530198121,367,375,683,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,micro,auc_target_other,-0.035349016084556456,-0.04422373468407201,-0.027799671329146847,322,375,644,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,micro,ap_target_bg,-0.18090960256833427,-0.19874722406686504,-0.16328807744773616,367,375,683,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,micro,ap_target_other,-0.06188584134055989,-0.0717840215065116,-0.051908436174342674,322,375,644,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,macro_class,target_hit,-0.10076837413793935,-0.13891036510354204,-0.06599068718826637,375,375,750,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,macro_class,target_tail_enrich_05,-2.1143602852008456,-2.4702801809180555,-1.7703083398792567,373,375,695,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,macro_class,target_tail_enrich_10,-1.2467014434026966,-1.4373623057981153,-1.0627330181989854,373,375,695,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,macro_class,bg_tail_enrich_05,0.17349889876235788,0.13031480036595958,0.22176653922392328,369,375,738,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,macro_class,auc_target_bg,-0.07234099356415793,-0.0820745252195819,-0.061659725668604,367,375,683,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,macro_class,auc_target_other,-0.0279910025917544,-0.03621122038529132,-0.02104961347334762,322,375,644,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,macro_class,ap_target_bg,-0.1778121510885778,-0.19835461802356005,-0.15735080782998911,367,375,683,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,exactly_2_labels,macro_class,ap_target_other,-0.04137150706932882,-0.05075210690740137,-0.03272891661777756,322,375,644,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,micro,target_hit,-0.08085106382978724,-0.12076271186440678,-0.04439746300211417,147,147,470,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,micro,target_tail_enrich_05,-2.1360397612262534,-2.5873483300645774,-1.7203405663135944,147,147,415,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,micro,target_tail_enrich_10,-1.0704825550843198,-1.2771145240694879,-0.8804536220851834,147,147,415,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,micro,bg_tail_enrich_05,0.131596988170502,0.11212781029817598,0.15178239730791343,145,147,464,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,micro,auc_target_bg,-0.04531188446648415,-0.05208587670508367,-0.03927178520721933,145,147,409,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,micro,auc_target_other,-0.019647149707661966,-0.02444447952228555,-0.015137861914396734,140,147,408,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,micro,ap_target_bg,-0.14591746626155871,-0.17006014820192136,-0.12351995518805257,145,147,409,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,micro,ap_target_other,-0.054071142434567926,-0.06658347163907952,-0.04211012753640877,140,147,408,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,macro_class,target_hit,-0.1117737034924535,-0.15818305979859423,-0.04577521328770463,147,147,470,470,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,macro_class,target_tail_enrich_05,-2.2338256257001645,-2.771629277968985,-1.7142984663123828,147,147,415,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,macro_class,target_tail_enrich_10,-1.235954029373463,-1.4468169124751968,-0.8740863169559453,147,147,415,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,macro_class,bg_tail_enrich_05,0.1531689715244767,0.10554908048266501,0.1800438301620539,145,147,464,470,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,macro_class,auc_target_bg,-0.055170818784300676,-0.06472905445270653,-0.039633455935594586,145,147,409,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,macro_class,auc_target_other,-0.01317914424393671,-0.01931227821441825,-0.007659289220064451,140,147,408,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,macro_class,ap_target_bg,-0.17574720586830622,-0.20660863430463666,-0.13210618099255197,145,147,409,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B2_feature,3plus_labels,macro_class,ap_target_other,-0.033970878040116385,-0.04921790006438349,-0.02105824847624641,140,147,408,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,micro,target_hit,0.5249184909175594,0.5029817376839013,0.5471353556035532,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,micro,target_tail_enrich_05,3.404757159261555,3.2338173632242495,3.5810914590941563,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,micro,target_tail_enrich_10,2.6573933731913266,2.544119015576829,2.770420247556532,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,micro,bg_tail_enrich_05,-0.5137593067739722,-0.5458549555746646,-0.47818779806530637,1432,1449,2120,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,micro,auc_target_bg,0.44348009760893714,0.4341804400966999,0.4529092999890285,1424,1449,2004,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,micro,auc_target_other,0.48857923993120883,0.47264899499821206,0.5045762592309769,462,1449,1052,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,micro,ap_target_bg,0.3416458631637303,0.3318539609577493,0.3516787865730026,1424,1449,2004,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,micro,ap_target_other,0.3665164156482394,0.3495551197087756,0.3836664269291222,462,1449,1052,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,macro_class,target_hit,0.5173877834324649,0.4932851497150624,0.5417317206868955,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,macro_class,target_tail_enrich_05,3.3342299881329787,3.148101019893244,3.522680678827239,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,macro_class,target_tail_enrich_10,2.5917546802224853,2.4700175861213833,2.7101904550375937,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,macro_class,bg_tail_enrich_05,-0.5185875696449409,-0.5510950667864186,-0.4806758703687553,1432,1449,2120,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,macro_class,auc_target_bg,0.42716477972251027,0.4175913417388533,0.4370795278326493,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,macro_class,auc_target_other,0.4455823973012536,0.4172016725323256,0.4736419270344269,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,macro_class,ap_target_bg,0.333488948726926,0.32331943744265573,0.3436938508177361,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,all,macro_class,ap_target_other,0.3490064868468171,0.31655311300608285,0.3808713053260412,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,single_label,micro,target_hit,0.5242718446601942,0.4919093851132686,0.5577400215749726,927,927,927,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,single_label,micro,target_tail_enrich_05,2.0665296313235935,1.9279604158384427,2.212154885815239,921,927,921,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,single_label,micro,target_tail_enrich_10,1.7267268647968188,1.6226507104006207,1.8352517463599927,921,927,921,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,single_label,micro,bg_tail_enrich_05,-0.695471722263892,-0.7206975609088414,-0.6692712505833193,918,927,918,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,single_label,micro,auc_target_bg,0.3771983534207066,0.3664901660337008,0.3883443255901192,912,927,912,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,single_label,micro,ap_target_bg,0.3049708899188493,0.29276513798880427,0.3172705655101139,912,927,912,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,single_label,macro_class,target_hit,0.5165037293619134,0.4706092988645377,0.5603932626269665,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,single_label,macro_class,target_tail_enrich_05,2.1629586345990814,1.9704385252161798,2.3599402787815364,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,single_label,macro_class,target_tail_enrich_10,1.8271361668032617,1.6714004420418673,1.9850664365571822,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,single_label,macro_class,bg_tail_enrich_05,-0.7192277617100563,-0.755227438732998,-0.6838529447189691,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,single_label,macro_class,auc_target_bg,0.3867330823410881,0.3681828476282259,0.40430269548895076,912,927,912,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,single_label,macro_class,ap_target_bg,0.31197288662227596,0.29171429726556625,0.33226737590193234,912,927,912,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,micro,target_hit,0.5266666666666666,0.48933333333333334,0.564,375,375,750,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,micro,target_tail_enrich_05,4.096060810547454,3.8100347084949275,4.36954490023441,373,375,695,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,micro,target_tail_enrich_10,3.168746653076094,2.9929124487598457,3.341554096147047,373,375,695,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,micro,bg_tail_enrich_05,-0.43137682642097713,-0.49511113471378937,-0.35602470694611327,369,375,738,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,micro,auc_target_bg,0.4877588377273765,0.472117589317867,0.5027122908848766,367,375,683,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,micro,auc_target_other,0.4727644862740647,0.4534851497329299,0.491592702427846,322,375,644,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,micro,ap_target_bg,0.3649900724793244,0.34675174001112896,0.38266715004812313,367,375,683,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,micro,ap_target_other,0.3372623664604705,0.31770538360426287,0.3566940862803337,322,375,644,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,macro_class,target_hit,0.5120728347739217,0.45792132058185,0.5635468821722645,375,375,750,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,macro_class,target_tail_enrich_05,3.9869201606606586,3.547917679572458,4.512074372609953,373,375,695,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,macro_class,target_tail_enrich_10,3.001475980784612,2.711547223836752,3.319243664062453,373,375,695,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,macro_class,bg_tail_enrich_05,-0.4247295942363819,-0.5337287274630441,-0.2935021209902821,369,375,738,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,macro_class,auc_target_bg,0.45184420613588844,0.4287681004848588,0.47776798722630703,367,375,683,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,macro_class,auc_target_other,0.4228638364776377,0.39273964081689167,0.4525912064288227,322,375,644,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,macro_class,ap_target_bg,0.35518810644829896,0.33116015350414174,0.3814258397580893,367,375,683,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,exactly_2_labels,macro_class,ap_target_other,0.31943912260178264,0.2842636451981983,0.3555975018466329,322,375,644,750,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,micro,target_hit,0.5234042553191489,0.48016072508352936,0.5660377358490566,147,147,470,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,micro,target_tail_enrich_05,5.216929485977597,4.740070321524829,5.7058637085606,147,147,415,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,micro,target_tail_enrich_10,3.8664375291224697,3.5582172973998585,4.171232161975419,147,147,415,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,micro,bg_tail_enrich_05,-0.28528144703424335,-0.37225818594360854,-0.19458946554336487,145,147,464,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,micro,auc_target_bg,0.5173347949164449,0.4915189419947856,0.5423208518827569,145,147,409,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,micro,auc_target_other,0.513541743252779,0.48707237678905657,0.5396533945590597,140,147,408,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,micro,ap_target_bg,0.38444165934168306,0.35761181307649165,0.4118840573925256,145,147,409,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,micro,ap_target_other,0.4126919246603064,0.3816445285727905,0.4434367826972548,140,147,408,470,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,macro_class,target_hit,0.46329040533084653,0.4065940137195844,0.5408909829563614,147,147,470,470,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,macro_class,target_tail_enrich_05,5.621358074435058,4.814878705080887,6.351105989541594,147,147,415,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,macro_class,target_tail_enrich_10,4.210976830505875,3.707233298819221,4.688189612075648,147,147,415,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,macro_class,bg_tail_enrich_05,-0.19652338333233227,-0.3897394044999263,0.08422120632210389,145,147,464,470,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,macro_class,auc_target_bg,0.5163949468030811,0.47375415135730364,0.5536425168186566,145,147,409,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,macro_class,auc_target_other,0.488058283475702,0.4528554042316406,0.5372743971871373,140,147,408,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,macro_class,ap_target_bg,0.39351665728034124,0.343211081531298,0.43545235356036516,145,147,409,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_stability,B2_feature,3plus_labels,macro_class,ap_target_other,0.3962330030184191,0.35492774181857467,0.46158598964522085,140,147,408,470,19,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,micro,target_hit,-0.08523521192361434,-0.1014099867102091,-0.07030076401982643,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,micro,target_tail_enrich_05,-2.10962606729829,-2.3002955922548383,-1.9340894654270742,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,micro,target_tail_enrich_10,-1.2806725854360965,-1.3760990652507636,-1.1880357756110445,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,micro,bg_tail_enrich_05,0.15879123714418497,0.14445079893217144,0.17156221208005423,1432,1449,2120,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,micro,auc_target_bg,-0.07909188770545285,-0.08331973387259382,-0.07505315833642846,1424,1449,2004,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,micro,auc_target_other,-0.028886448910739247,-0.03489172745295798,-0.023955810047765595,462,1449,1052,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,micro,ap_target_bg,-0.1828794412172239,-0.19317912343174318,-0.17272009848331898,1424,1449,2004,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,micro,ap_target_other,-0.05743523150878182,-0.06515494537042388,-0.04993778507055113,462,1449,1052,2147,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,macro_class,target_hit,-0.08217279206836933,-0.09891339877312953,-0.06594404092861608,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,macro_class,target_tail_enrich_05,-2.0587550748424137,-2.248608440047265,-1.8766631103580176,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,macro_class,target_tail_enrich_10,-1.269420733373138,-1.3656104885932892,-1.1765196749810811,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,macro_class,bg_tail_enrich_05,0.15501227597268857,0.14437058417830387,0.16521219711820437,1432,1449,2120,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,macro_class,auc_target_bg,-0.0794876027839321,-0.08334671798141745,-0.07573675170521325,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,macro_class,auc_target_other,-0.022800618323737917,-0.029104528836715785,-0.01766328645167573,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,macro_class,ap_target_bg,-0.18052662885580786,-0.18994749191665058,-0.1709010656543024,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,all,macro_class,ap_target_other,-0.03863330039356647,-0.04575925745451928,-0.0319816855955917,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,single_label,micro,target_hit,-0.07119741100323625,-0.09169363538295577,-0.05070118662351672,927,927,927,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,single_label,micro,target_tail_enrich_05,-1.9327005110970004,-2.1843056568852885,-1.696044766985173,921,927,921,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,single_label,micro,target_tail_enrich_10,-1.3539743097233254,-1.4936001355523385,-1.2236326754558977,921,927,921,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,single_label,micro,bg_tail_enrich_05,0.17466643441726118,0.15935893531662707,0.19043321175480496,918,927,918,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,single_label,micro,auc_target_bg,-0.10391240302065273,-0.11052152114755495,-0.0975926493818258,912,927,912,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,single_label,micro,ap_target_bg,-0.20395301206020294,-0.21812717595593473,-0.19067771341966505,912,927,912,927,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,single_label,macro_class,target_hit,-0.0680665486914916,-0.0925946277008701,-0.04534167044705004,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,single_label,macro_class,target_tail_enrich_05,-1.7197198047363087,-1.9855640901196938,-1.482013275609118,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,single_label,macro_class,target_tail_enrich_10,-1.1585588422542326,-1.286601026893175,-1.0376867452086709,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,single_label,macro_class,bg_tail_enrich_05,0.15516544430105536,0.14108736055324264,0.1699162031330992,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,single_label,macro_class,auc_target_bg,-0.08680409900973506,-0.09199223599759417,-0.08187290955749787,912,927,912,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,single_label,macro_class,ap_target_bg,-0.1764616600932373,-0.1895146885074298,-0.1641392523623539,912,927,912,927,20,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,micro,target_hit,-0.10266666666666667,-0.132,-0.07466666666666667,375,375,750,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,micro,target_tail_enrich_05,-2.3432794213771975,-2.676280035023288,-2.016349817924409,373,375,695,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,micro,target_tail_enrich_10,-1.3142757768502649,-1.4760631654634044,-1.1625964152407577,373,375,695,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,micro,bg_tail_enrich_05,0.156202350701087,0.12433190347862937,0.18512293523979123,369,375,738,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,micro,auc_target_bg,-0.06664681942991134,-0.07349123574754819,-0.060315742654041216,367,375,683,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,micro,auc_target_other,-0.03492249185900168,-0.043698134923191516,-0.027421892479925245,322,375,644,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,micro,ap_target_bg,-0.17788764381282685,-0.19563470367114233,-0.16035039348955493,367,375,683,750,,5000,5000,1.0,3021694564,20260901
relevance_x_stability_minus_relevance,B3_spatial_feature,exactly_2_labels,micro,ap_target_other,-0.06038143384026892,-0.07006473923819974,-0.050571799412181005,322,375,644,750,,5000,5000,1.0,3021694564,20260901
