relation,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed,class_id,class_name,presence
,per_class,all,micro,negative_contribution_mass,5424.241278147247,5361.287397867172,5488.715842787563,1374,1374,1374,1374,,5000,5000,1.0,3021694564,20260901,10,diningtable,absent
,per_class,all,micro,positive_negative_mass_ratio,0.48314172209523826,0.47868159722531384,0.4882859028078713,1374,1374,1374,1374,,5000,5000,1.0,3021694564,20260901,10,diningtable,absent
,per_class,all,micro,native_class_logit,-7.454267403346742,-7.562874951287345,-7.350471143380589,1374,1374,1374,1374,,5000,5000,1.0,3021694564,20260901,10,diningtable,absent
,per_class,all,micro,D_logit_minus_pos_minus_neg_abs_error,7.62359607756579e-14,6.776426419834935e-14,8.539984181571385e-14,1374,1374,1374,1374,,5000,5000,1.0,3021694564,20260901,10,diningtable,absent
,per_class,all,micro,positive_channel_fraction,0.38302344537250566,0.3818898146618143,0.38423780308673994,1321,1321,1321,1321,,5000,5000,1.0,3021694564,20260901,11,dog,absent
,per_class,all,micro,positive_contribution_mass,2525.357673985772,2501.6236816244536,2549.089053495466,1321,1321,1321,1321,,5000,5000,1.0,3021694564,20260901,11,dog,absent
,per_class,all,micro,negative_contribution_mass,5203.621178071847,5145.070203128788,5261.4235194204075,1321,1321,1321,1321,,5000,5000,1.0,3021694564,20260901,11,dog,absent
,per_class,all,micro,positive_negative_mass_ratio,0.49512374759803296,0.48975926197777636,0.5016150852971281,1321,1321,1321,1321,,5000,5000,1.0,3021694564,20260901,11,dog,absent
,per_class,all,micro,native_class_logit,-6.974644742387204,-7.0693560753722675,-6.874055944924031,1321,1321,1321,1321,,5000,5000,1.0,3021694564,20260901,11,dog,absent
,per_class,all,micro,D_logit_minus_pos_minus_neg_abs_error,5.482367020616821e-14,4.716415667470281e-14,6.256917769666439e-14,1321,1321,1321,1321,,5000,5000,1.0,3021694564,20260901,11,dog,absent
,per_class,all,micro,positive_channel_fraction,0.3794175890892962,0.37875229082457773,0.3801190511468988,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,12,horse,absent
