relation,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed,class_id,class_name,transform,transform_kind
,all_rows,exactly_2_labels,macro_class,readout_max_abs_error,5.66514914538178e-15,5.5926172877064384e-15,5.740110408749502e-15,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,exactly_2_labels,macro_class,s_pos_map_spearman,0.9258852255620866,0.9033796530504459,0.944693070504022,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,exactly_2_labels,macro_class,s_pos_top10_jaccard,0.8016667871195894,0.7848326842575465,0.8176138551488173,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,exactly_2_labels,macro_class,s_pos_normalized_l1,0.6133564166834001,0.566102148232279,0.6629192340308364,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,exactly_2_labels,macro_class,s_pos_auc_target_bg,0.5389997293097453,0.5172510852940373,0.5625629883985498,367,375,683,750,20,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,exactly_2_labels,macro_class,s_pos_auc_target_other,0.5726959967950661,0.5403442842792481,0.6049535016985206,322,375,644,750,20,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,micro,s_last_max_abs_error,4.1070458617933256e-11,4.000250091695237e-11,4.213613131535243e-11,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,micro,readout_max_abs_error,5.612531715977387e-15,5.508595943459287e-15,5.725448436847627e-15,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,micro,s_pos_map_spearman,0.8824850665488555,0.856049365361979,0.9064238685302536,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,micro,s_pos_top10_jaccard,0.7678667738197706,0.7488645710060773,0.7862048429947897,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,micro,s_pos_normalized_l1,0.7284359365550586,0.6750225510991651,0.7838791069427209,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,micro,s_pos_auc_target_bg,0.5509076543403404,0.5269338755237931,0.575056507735181,145,147,409,470,,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,micro,s_pos_auc_target_other,0.5580008694734341,0.5399547153452612,0.576535810152858,140,147,408,470,,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,macro_class,s_last_max_abs_error,3.972899696030535e-11,3.870942413763958e-11,4.089174237571053e-11,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,macro_class,readout_max_abs_error,5.549358344831037e-15,5.473838988693156e-15,5.651914995749405e-15,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,macro_class,s_pos_map_spearman,0.9065705357155073,0.883740924722558,0.9241757065701397,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,macro_class,s_pos_top10_jaccard,0.7705593597623503,0.7503830998067581,0.7952269847112686,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,macro_class,s_pos_normalized_l1,0.7560019943539753,0.6743939175083113,0.8663355580088589,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,macro_class,s_pos_auc_target_bg,0.5483414626565545,0.5131541702718369,0.5854580491831378,145,147,409,470,19,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,3plus_labels,macro_class,s_pos_auc_target_other,0.6004674125723731,0.547482061916668,0.6338632525652453,140,147,408,470,19,5000,5000,1.0,3021694564,20260901,,,haar_02,haar
,all_rows,all,micro,s_last_max_abs_error,3.8877403702800307e-11,3.858494392572445e-11,3.917589451497738e-11,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,micro,readout_max_abs_error,4.991091119553801e-15,4.948362729963286e-15,5.035053403974763e-15,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,micro,s_pos_map_spearman,0.9411875554237179,0.932411562337338,0.9495097855778616,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,micro,s_pos_top10_jaccard,0.8161897932454827,0.8088257766065496,0.8235550891907473,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,micro,s_pos_normalized_l1,0.5200383828238166,0.49974504781305196,0.5417120597294641,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,micro,s_pos_auc_target_bg,0.5685159469193459,0.5578461574189607,0.5790521336735764,1424,1449,2004,2147,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,micro,s_pos_auc_target_other,0.5519345127673714,0.5416384540366405,0.5627420160703485,462,1449,1052,2147,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,macro_class,s_last_max_abs_error,3.898658322939308e-11,3.869533396200475e-11,3.9282668392710285e-11,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,macro_class,readout_max_abs_error,5.0013149275767304e-15,4.95758343809511e-15,5.046587071433453e-15,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,macro_class,s_pos_map_spearman,0.9418089141177507,0.9326720576364991,0.9503296604867982,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,macro_class,s_pos_top10_jaccard,0.8080297430626089,0.8001908780961788,0.8156958801191344,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,macro_class,s_pos_normalized_l1,0.5117367094625165,0.4941948558626503,0.5298728660267273,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,macro_class,s_pos_auc_target_bg,0.55774526721986,0.5481698100990238,0.5669980846739568,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,macro_class,s_pos_auc_target_other,0.5630138758961056,0.5357528127636204,0.5906908663673541,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,single_label,micro,s_last_max_abs_error,3.9226987234396137e-11,3.891891675288945e-11,3.952917101880397e-11,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,single_label,micro,readout_max_abs_error,4.977440011156581e-15,4.9247433411635854e-15,5.029178559876977e-15,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,single_label,micro,s_pos_map_spearman,0.9799381855557088,0.9738041403364921,0.9850289759076746,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,single_label,micro,s_pos_top10_jaccard,0.8350322451508161,0.8267136507304171,0.8429545802649755,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,single_label,micro,s_pos_normalized_l1,0.40163782760190364,0.39160390365777165,0.41309240004917364,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,single_label,micro,s_pos_auc_target_bg,0.5749701028734203,0.5593110431627124,0.5905149426169078,912,927,912,927,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,single_label,macro_class,s_last_max_abs_error,3.889715868397268e-11,3.854220642185111e-11,3.924687692514758e-11,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,single_label,macro_class,readout_max_abs_error,4.9701282006256185e-15,4.908924289676225e-15,5.02992315976651e-15,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,single_label,macro_class,s_pos_map_spearman,0.9743889749145673,0.9609238815589733,0.9835374220211895,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,single_label,macro_class,s_pos_top10_jaccard,0.8359959207441184,0.8258739920610423,0.8451360336683927,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,single_label,macro_class,s_pos_normalized_l1,0.4030170519222991,0.3897912966382988,0.41857502078022385,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,single_label,macro_class,s_pos_auc_target_bg,0.5748294401309683,0.5583477400312616,0.5905935547697565,912,927,912,927,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,micro,s_last_max_abs_error,3.8378251095612843e-11,3.7878514073478684e-11,3.8906970682243506e-11,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,micro,readout_max_abs_error,4.9903784808217705e-15,4.916955731459893e-15,5.066169705969514e-15,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,micro,s_pos_map_spearman,0.9256474834064661,0.9079714991099537,0.9414749186364839,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,micro,s_pos_top10_jaccard,0.8181414129625104,0.8043048630298416,0.8314502675179958,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,micro,s_pos_normalized_l1,0.5877749612834955,0.5424666217491594,0.6359589822692913,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,micro,s_pos_auc_target_bg,0.5677465338137231,0.550123460664454,0.5852687808455834,367,375,683,750,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,micro,s_pos_auc_target_other,0.5488961445885383,0.5372958953645084,0.561647283448469,322,375,644,750,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,macro_class,s_last_max_abs_error,3.822976569716102e-11,3.767515486383138e-11,3.8812668316839696e-11,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,macro_class,readout_max_abs_error,4.993346318282262e-15,4.893799616186028e-15,5.088097593989439e-15,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,macro_class,s_pos_map_spearman,0.9288240656396404,0.9075026826604388,0.9468868368699774,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,macro_class,s_pos_top10_jaccard,0.8128827945314949,0.7955686536514014,0.8287306828713545,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,macro_class,s_pos_normalized_l1,0.5626284555858444,0.5195163658051315,0.6092303293149839,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,macro_class,s_pos_auc_target_bg,0.5434545260017949,0.5222072754255085,0.5671341851602355,367,375,683,750,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,exactly_2_labels,macro_class,s_pos_auc_target_other,0.5627076184778758,0.530540160714203,0.5950792248668537,322,375,644,750,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,micro,s_last_max_abs_error,3.8984426089185987e-11,3.81199614147052e-11,3.982484959852839e-11,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,micro,readout_max_abs_error,5.019152941964963e-15,4.896366999794717e-15,5.1370855858205534e-15,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,micro,s_pos_map_spearman,0.8895561083611225,0.8644567304415652,0.9130110277883522,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,micro,s_pos_top10_jaccard,0.7759117768539743,0.755761620620866,0.795382756075252,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,micro,s_pos_normalized_l1,0.6454742995173398,0.5977873983470252,0.6945432734390979,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,micro,s_pos_auc_target_bg,0.5554091472152426,0.5327143967976804,0.5787849877013697,145,147,409,470,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,micro,s_pos_auc_target_other,0.556730368422196,0.5386103233311483,0.5756012284487655,140,147,408,470,,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,macro_class,s_last_max_abs_error,3.8153234503329236e-11,3.7206529884487174e-11,3.9084629917746736e-11,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,macro_class,readout_max_abs_error,5.035574274734624e-15,4.844467344948592e-15,5.229749155862287e-15,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,macro_class,s_pos_map_spearman,0.9088842004655554,0.8870911709305598,0.9270821351840033,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,macro_class,s_pos_top10_jaccard,0.77044556011698,0.7485474226829485,0.7976137026891559,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,macro_class,s_pos_normalized_l1,0.6754776750950162,0.6028469806060881,0.7719435402856906,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,macro_class,s_pos_auc_target_bg,0.5565871616091034,0.5183185252244243,0.5937194370791369,145,147,409,470,19,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,3plus_labels,macro_class,s_pos_auc_target_other,0.5947274511744824,0.5415341728256283,0.6282833270243449,140,147,408,470,19,5000,5000,1.0,3021694564,20260901,,,haar_03,haar
,all_rows,all,micro,s_last_max_abs_error,4.188165914060823e-11,4.1523267938065054e-11,4.2241834686094716e-11,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,micro,readout_max_abs_error,4.189372546019174e-15,4.146476752739028e-15,4.235641489811983e-15,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,micro,s_pos_map_spearman,0.9433408547469381,0.9346629919617344,0.9514896059484916,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,micro,s_pos_top10_jaccard,0.8239925304111374,0.8168430677544551,0.8309933200188282,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,micro,s_pos_normalized_l1,0.5305529313855863,0.5115046905115124,0.5513814391294085,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,micro,s_pos_auc_target_bg,0.5422488080833888,0.5314013353395713,0.552957426155681,1424,1449,2004,2147,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,micro,s_pos_auc_target_other,0.5513628372946809,0.5410255851918927,0.5622143317606654,462,1449,1052,2147,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,macro_class,s_last_max_abs_error,4.187384042093693e-11,4.1517737685615476e-11,4.223555352384678e-11,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,macro_class,readout_max_abs_error,4.19681111848207e-15,4.1524280795756e-15,4.242766775554413e-15,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,macro_class,s_pos_map_spearman,0.9432513673924007,0.9341394342544642,0.9517272429832945,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,macro_class,s_pos_top10_jaccard,0.8165389677268184,0.8089560415986328,0.8240300328767497,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,macro_class,s_pos_normalized_l1,0.5207388927292942,0.503231790228497,0.5392872311445162,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,macro_class,s_pos_auc_target_bg,0.5304959341502327,0.5208892715314094,0.5399692110084857,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,macro_class,s_pos_auc_target_other,0.5603367053253269,0.5331637163843697,0.5879975043611472,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,single_label,micro,s_last_max_abs_error,4.209577095390427e-11,4.166795524224506e-11,4.2517650912655466e-11,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,single_label,micro,readout_max_abs_error,4.226272933438244e-15,4.1745343847178485e-15,4.27896960343124e-15,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,single_label,micro,s_pos_map_spearman,0.9824933168445946,0.977245074354238,0.9869354848799218,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,single_label,micro,s_pos_top10_jaccard,0.8506357346609988,0.843036181235473,0.8579267677858121,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,single_label,micro,s_pos_normalized_l1,0.4069421527584877,0.39783575657716813,0.41760905703421347,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,single_label,micro,s_pos_auc_target_bg,0.5485590126470353,0.5326065869989205,0.5644040096807046,912,927,912,927,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,single_label,macro_class,s_last_max_abs_error,4.167004848055189e-11,4.1173990631694583e-11,4.218580837972756e-11,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,single_label,macro_class,readout_max_abs_error,4.2159894605142925e-15,4.155583728842476e-15,4.279606925317751e-15,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,single_label,macro_class,s_pos_map_spearman,0.97790492187504,0.9679124657799275,0.9853200638501999,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,single_label,macro_class,s_pos_top10_jaccard,0.8478910281811975,0.8384481331449087,0.8560723261061964,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,single_label,macro_class,s_pos_normalized_l1,0.4118893091751777,0.39774860120137956,0.42887535425039747,927,927,927,927,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,single_label,macro_class,s_pos_auc_target_bg,0.5493118459673079,0.5330272890583926,0.5648072557306495,912,927,912,927,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,micro,s_last_max_abs_error,4.1763996705412866e-11,4.1104309881726904e-11,4.242380479505906e-11,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,micro,readout_max_abs_error,4.132990246337916e-15,4.057199021190172e-15,4.211149947271527e-15,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,micro,s_pos_map_spearman,0.9264216962011042,0.9082817557561078,0.9424612762590356,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,micro,s_pos_top10_jaccard,0.8169476063206073,0.8034547301273373,0.8296245408177517,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,micro,s_pos_normalized_l1,0.5921352671596212,0.5502919693723819,0.6358580339802706,375,375,750,750,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,micro,s_pos_auc_target_bg,0.5388316350091686,0.5208983997950232,0.556370784399187,367,375,683,750,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,micro,s_pos_auc_target_other,0.5473314929350175,0.5355891112342306,0.5603427541802096,322,375,644,750,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,macro_class,s_last_max_abs_error,4.167065167003149e-11,4.0991880737639983e-11,4.235850502761582e-11,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,macro_class,readout_max_abs_error,4.092746372784759e-15,4.003804042917476e-15,4.1949618132990466e-15,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,macro_class,s_pos_map_spearman,0.928515829613272,0.9058943568091604,0.9473053294697606,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,macro_class,s_pos_top10_jaccard,0.8125543842542055,0.7950713786822925,0.8287888403731476,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,macro_class,s_pos_normalized_l1,0.5678344489521046,0.5243626816768343,0.6139083757478805,375,375,750,750,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,macro_class,s_pos_auc_target_bg,0.5146123308579644,0.49287930584174877,0.5385712059844316,367,375,683,750,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,exactly_2_labels,macro_class,s_pos_auc_target_other,0.5592440699064971,0.526942441083749,0.591793210830697,322,375,644,750,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,micro,s_last_max_abs_error,4.164711696075949e-11,4.0618956098558146e-11,4.268720302237929e-11,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,micro,readout_max_abs_error,4.206564175005274e-15,4.083329947074161e-15,4.336869667066957e-15,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,micro,s_pos_map_spearman,0.893117528246621,0.8684936651060647,0.9159227691558255,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,micro,s_pos_top10_jaccard,0.7826849617479018,0.7639373392638995,0.8009458604331653,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,micro,s_pos_normalized_l1,0.6760857823574898,0.6262999417797306,0.7269178923272726,147,147,470,470,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,micro,s_pos_auc_target_bg,0.5338845602781234,0.5110841503145048,0.5573594027223623,145,147,409,470,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,micro,s_pos_auc_target_other,0.557726037705521,0.5394068449859508,0.5760361613592807,140,147,408,470,,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,macro_class,s_last_max_abs_error,4.0511323843380427e-11,3.952713351000672e-11,4.181371310970528e-11,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,macro_class,readout_max_abs_error,4.251013539466765e-15,4.128804272592772e-15,4.399597274411689e-15,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,macro_class,s_pos_map_spearman,0.9128768855417123,0.8910718298723862,0.9298788153990667,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,macro_class,s_pos_top10_jaccard,0.7792608145943231,0.7599651834244116,0.8037431074907285,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,macro_class,s_pos_normalized_l1,0.7047938229450398,0.6284604914175885,0.8051434259089224,147,147,470,470,20,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,macro_class,s_pos_auc_target_bg,0.5222602960463736,0.4896516801945838,0.5619196249930977,145,147,409,470,19,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,3plus_labels,macro_class,s_pos_auc_target_other,0.593184051944424,0.5407538924337432,0.6276473386248023,140,147,408,470,19,5000,5000,1.0,3021694564,20260901,,,haar_04,haar
,all_rows,all,micro,s_last_max_abs_error,0.0,0.0,0.0,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,micro,readout_max_abs_error,0.0,0.0,0.0,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,micro,s_pos_map_spearman,0.9999999997042385,0.9999999995950646,0.9999999998092549,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,micro,s_pos_top10_jaccard,1.0,1.0,1.0,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,micro,s_pos_normalized_l1,1.476333473540543e-07,1.471501566480253e-07,1.4812177885484688e-07,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,micro,s_pos_auc_target_bg,0.561353954415779,0.5509699949098269,0.5719342503614122,1424,1449,2004,2147,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,micro,s_pos_auc_target_other,0.5336877837595211,0.5243461275437167,0.5436001219045881,462,1449,1052,2147,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,macro_class,s_last_max_abs_error,0.0,0.0,0.0,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,macro_class,readout_max_abs_error,0.0,0.0,0.0,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,macro_class,s_pos_map_spearman,0.999999999711689,0.9999999995949947,0.9999999998215998,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,macro_class,s_pos_top10_jaccard,1.0,1.0,1.0,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,macro_class,s_pos_normalized_l1,1.474299221782708e-07,1.469220553444011e-07,1.4792608811811578e-07,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,macro_class,s_pos_auc_target_bg,0.5486516600089362,0.5392840739737408,0.5580219862396504,1424,1449,2004,2147,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,all,macro_class,s_pos_auc_target_other,0.5360121133053706,0.5084455042787671,0.5647762195739433,462,1449,1052,2147,20,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,single_label,micro,s_last_max_abs_error,0.0,0.0,0.0,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,single_label,micro,readout_max_abs_error,0.0,0.0,0.0,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,single_label,micro,s_pos_map_spearman,0.9999999997918121,0.9999999996440657,0.9999999999126954,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,single_label,micro,s_pos_top10_jaccard,1.0,1.0,1.0,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,identity,identity
,all_rows,single_label,micro,s_pos_normalized_l1,1.4856694574717406e-07,1.4800693802294223e-07,1.4914539943958095e-07,927,927,927,927,,5000,5000,1.0,3021694564,20260901,,,identity,identity
