relation,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed,class_id,class_name,presence
s_last,per_class,all,micro,max_score,2610.477855778542,2453.7476380997346,2772.2055972508024,119,119,119,119,,5000,5000,1.0,3021694564,20260901,7,cat,positive
s_last,per_class,all,micro,top10_mean_score,1922.2943623703652,1798.3289036082435,2041.7096268697871,119,119,119,119,,5000,5000,1.0,3021694564,20260901,7,cat,positive
s_last,per_class,all,micro,spatial_entropy,0.003129152548888975,0.0008766004617223093,0.006067779222350693,119,119,119,119,,5000,5000,1.0,3021694564,20260901,7,cat,positive
s_last,per_class,all,micro,foreground_mass,0.8319327651625023,0.7647058674595325,0.8991596553522814,119,119,119,119,,5000,5000,1.0,3021694564,20260901,7,cat,positive
s_last,per_class,all,micro,background_mass,0.14285574247812347,0.07563025776244456,0.2100826387871123,119,119,119,119,,5000,5000,1.0,3021694564,20260901,7,cat,positive
s_last,per_class,all,micro,max_score,1429.8644270858144,1154.9787061753314,1751.8863876683924,123,123,123,123,,5000,5000,1.0,3021694564,20260901,8,chair,positive
s_last,per_class,all,micro,top10_mean_score,665.6898452848218,561.95753324584,781.6227054409903,123,123,123,123,,5000,5000,1.0,3021694564,20260901,8,chair,positive
s_last,per_class,all,micro,spatial_entropy,0.005771529362784795,0.0022037790414767937,0.010240994742685614,123,123,123,123,,5000,5000,1.0,3021694564,20260901,8,chair,positive
s_last,per_class,all,micro,foreground_mass,0.5050417119647729,0.4155929975955763,0.5944519350986333,123,123,123,123,,5000,5000,1.0,3021694564,20260901,8,chair,positive
s_last,per_class,all,micro,background_mass,0.3729374990350767,0.29071939158966503,0.4614293822919585,123,123,123,123,,5000,5000,1.0,3021694564,20260901,8,chair,positive
s_last,per_class,all,micro,max_score,567.1065644239876,376.51663165418825,843.6180393578511,71,71,71,71,,5000,5000,1.0,3021694564,20260901,9,cow,positive
s_last,per_class,all,micro,top10_mean_score,157.66182777435702,80.90773129174622,246.9008063690331,71,71,71,71,,5000,5000,1.0,3021694564,20260901,9,cow,positive
s_last,per_class,all,micro,spatial_entropy,0.004218734940398286,0.0006183879259972082,0.009042016588430308,71,71,71,71,,5000,5000,1.0,3021694564,20260901,9,cow,positive
s_last,per_class,all,micro,foreground_mass,0.30985705501954,0.21126339150744433,0.4225330974014712,71,71,71,71,,5000,5000,1.0,3021694564,20260901,9,cow,positive
s_last,per_class,all,micro,background_mass,0.676056328674085,0.5633802840890855,0.7746478914048814,71,71,71,71,,5000,5000,1.0,3021694564,20260901,9,cow,positive
s_last,per_class,all,micro,max_score,2306.6612497965493,1629.9455191040038,3132.528955505371,75,75,75,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,positive
s_last,per_class,all,micro,top10_mean_score,1068.1814235685724,761.6751096143531,1449.0962001610262,75,75,75,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,positive
s_last,per_class,all,micro,spatial_entropy,0.0024808495093885724,0.0004702346331425092,0.005592660057868464,75,75,75,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,positive
s_last,per_class,all,micro,foreground_mass,0.7021879345601862,0.5955225267498646,0.8047425377119345,75,75,75,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,positive
s_last,per_class,all,micro,background_mass,0.24447871992784048,0.15150956828736872,0.34666664718999707,75,75,75,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,positive
s_last,per_class,all,micro,max_score,2057.883078813553,1920.622098350525,2211.6628520190716,128,128,128,128,,5000,5000,1.0,3021694564,20260901,11,dog,positive
s_last,per_class,all,micro,top10_mean_score,1351.983354092248,1261.0686853498066,1444.8135265229314,128,128,128,128,,5000,5000,1.0,3021694564,20260901,11,dog,positive
s_last,per_class,all,micro,spatial_entropy,0.004166393305446769,0.0012957637538166787,0.0075764521616201435,128,128,128,128,,5000,5000,1.0,3021694564,20260901,11,dog,positive
s_last,per_class,all,micro,foreground_mass,0.7617792616996621,0.6868523093387441,0.8351317628026972,128,128,128,128,,5000,5000,1.0,3021694564,20260901,11,dog,positive
s_last,per_class,all,micro,background_mass,0.21453624632412677,0.1474387393829015,0.2882898868978831,128,128,128,128,,5000,5000,1.0,3021694564,20260901,11,dog,positive
s_last,per_class,all,micro,max_score,1403.2402753226365,1158.482941335364,1759.4383193341992,79,79,79,79,,5000,5000,1.0,3021694564,20260901,12,horse,positive
s_last,per_class,all,micro,top10_mean_score,753.8484295188391,638.5513454553409,910.609264303578,79,79,79,79,,5000,5000,1.0,3021694564,20260901,12,horse,positive
s_last,per_class,all,micro,spatial_entropy,0.0034059978988223087,0.000714292461807851,0.007064035941882874,79,79,79,79,,5000,5000,1.0,3021694564,20260901,12,horse,positive
s_last,per_class,all,micro,foreground_mass,0.46821172739923816,0.35443038044172115,0.5819930743567551,79,79,79,79,,5000,5000,1.0,3021694564,20260901,12,horse,positive
s_last,per_class,all,micro,background_mass,0.5064718166864587,0.39269047030543286,0.620253164556962,79,79,79,79,,5000,5000,1.0,3021694564,20260901,12,horse,positive
s_last,per_class,all,micro,max_score,1776.633592505204,1660.4559714819256,1888.632179722033,76,76,76,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,positive
s_last,per_class,all,micro,top10_mean_score,1148.1618316912263,1062.1552495672527,1234.1798688408348,76,76,76,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,positive
s_last,per_class,all,micro,spatial_entropy,0.0018128392423138711,7.277291975957655e-05,0.004913485191106499,76,76,76,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,positive
s_last,per_class,all,micro,foreground_mass,0.3423517124583051,0.2370891241410527,0.44761545440012973,76,76,76,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,positive
s_last,per_class,all,micro,background_mass,0.6181736240361452,0.5126630334865363,0.7236842098278542,76,76,76,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,positive
s_last,per_class,all,micro,max_score,2557.2037348372214,2424.543559752904,2698.3514739595903,445,445,445,445,,5000,5000,1.0,3021694564,20260901,14,person,positive
s_last,per_class,all,micro,top10_mean_score,1487.6345541059352,1417.4077117922168,1559.300737537177,445,445,445,445,,5000,5000,1.0,3021694564,20260901,14,person,positive
s_last,per_class,all,micro,spatial_entropy,0.0015666544850472578,0.0005617246891222051,0.00294096855303185,445,445,445,445,,5000,5000,1.0,3021694564,20260901,14,person,positive
s_last,per_class,all,micro,foreground_mass,0.6784542533307683,0.6346048921390696,0.7213169363173774,445,445,445,445,,5000,5000,1.0,3021694564,20260901,14,person,positive
s_last,per_class,all,micro,background_mass,0.2586005169241056,0.2188757402913992,0.2991628748143925,445,445,445,445,,5000,5000,1.0,3021694564,20260901,14,person,positive
s_last,per_class,all,micro,max_score,2344.0707788803998,1861.746994754567,2908.2708885372385,85,85,85,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,positive
s_last,per_class,all,micro,top10_mean_score,1219.3907529487078,1019.2662842930131,1437.935901053936,85,85,85,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,positive
s_last,per_class,all,micro,spatial_entropy,0.003817660112603582,0.0008086759509978575,0.007662266475981648,85,85,85,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,positive
s_last,per_class,all,micro,foreground_mass,0.47878925172791453,0.3728228922982922,0.585737844260908,85,85,85,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,positive
s_last,per_class,all,micro,background_mass,0.3577057504787368,0.2590279940581888,0.4588680862860694,85,85,85,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,positive
s_last,per_class,all,micro,max_score,873.7664880585252,560.2996027963203,1264.2480055089582,57,57,57,57,,5000,5000,1.0,3021694564,20260901,16,sheep,positive
s_last,per_class,all,micro,top10_mean_score,290.1732544340546,217.2662233972376,375.1359566717456,57,57,57,57,,5000,5000,1.0,3021694564,20260901,16,sheep,positive
s_last,per_class,all,micro,spatial_entropy,0.00515074847123037,0.0012566731221856928,0.009962111707918806,57,57,57,57,,5000,5000,1.0,3021694564,20260901,16,sheep,positive
s_last,per_class,all,micro,foreground_mass,0.488122686837351,0.362962465343684,0.6180521967357971,57,57,57,57,,5000,5000,1.0,3021694564,20260901,16,sheep,positive
s_last,per_class,all,micro,background_mass,0.45924573036258953,0.33333314186419294,0.5851741179256272,57,57,57,57,,5000,5000,1.0,3021694564,20260901,16,sheep,positive
s_last,per_class,all,micro,max_score,1654.045312669542,1253.6992151196798,2161.2901732805035,90,90,90,90,,5000,5000,1.0,3021694564,20260901,17,sofa,positive
s_last,per_class,all,micro,top10_mean_score,898.7840334908576,748.4075806587113,1073.9474393429716,90,90,90,90,,5000,5000,1.0,3021694564,20260901,17,sofa,positive
s_last,per_class,all,micro,spatial_entropy,0.007200682423574932,0.002651518255062819,0.01273587078112218,90,90,90,90,,5000,5000,1.0,3021694564,20260901,17,sofa,positive
s_last,per_class,all,micro,foreground_mass,0.565330439805289,0.46537613117193183,0.6692299847430554,90,90,90,90,,5000,5000,1.0,3021694564,20260901,17,sofa,positive
s_last,per_class,all,micro,background_mass,0.40133523405573635,0.3000002898614575,0.5032593581480944,90,90,90,90,,5000,5000,1.0,3021694564,20260901,17,sofa,positive
s_last,per_class,all,micro,max_score,1263.5745282854352,1175.8887537275043,1364.814826311384,84,84,84,84,,5000,5000,1.0,3021694564,20260901,18,train,positive
s_last,per_class,all,micro,top10_mean_score,687.9631459128004,629.6940514918585,750.3513655557742,84,84,84,84,,5000,5000,1.0,3021694564,20260901,18,train,positive
s_last,per_class,all,micro,spatial_entropy,0.002057464977158193,4.8979553321419146e-05,0.005066926707437827,84,84,84,84,,5000,5000,1.0,3021694564,20260901,18,train,positive
s_last,per_class,all,micro,foreground_mass,0.46426714141246755,0.35714245101655895,0.5714281695547246,84,84,84,84,,5000,5000,1.0,3021694564,20260901,18,train,positive
s_last,per_class,all,micro,background_mass,0.5000197704314356,0.39287730797851206,0.6071612961207634,84,84,84,84,,5000,5000,1.0,3021694564,20260901,18,train,positive
s_last,per_class,all,micro,max_score,2458.5387283531395,2092.4318172325957,2893.11939483591,74,74,74,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,positive
s_last,per_class,all,micro,top10_mean_score,1579.9864907716785,1391.0063121785797,1766.7694772159537,74,74,74,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,positive
s_last,per_class,all,micro,spatial_entropy,0.0031795187179251144,0.001000752591175003,0.005845443855599358,74,74,74,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,positive
s_last,per_class,all,micro,foreground_mass,0.581218922934323,0.45973510746638635,0.6893514164087412,74,74,74,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,positive
s_last,per_class,all,micro,background_mass,0.37824124484477334,0.2701576674795556,0.48639240506963566,74,74,74,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,positive
s_pos,all_rows,all,micro,max_score,2431.841036614515,2381.085155589486,2481.1481363241724,1449,1449,26833,26833,,5000,5000,1.0,3021694564,20260901,,,absent
s_pos,all_rows,all,micro,top10_mean_score,798.0512004793283,771.1024107165234,825.0139728324601,1449,1449,26833,26833,,5000,5000,1.0,3021694564,20260901,,,absent
s_pos,all_rows,all,micro,spatial_entropy,0.0016679098760147798,0.0014120906471573938,0.001940227268076757,1449,1449,26833,26833,,5000,5000,1.0,3021694564,20260901,,,absent
s_pos,all_rows,all,micro,foreground_mass,0.3841011002264555,0.3595629677641051,0.40853229145519276,1449,1449,26833,26833,,5000,5000,1.0,3021694564,20260901,,,absent
s_pos,all_rows,all,micro,background_mass,0.5779420976805009,0.552530490554381,0.6029065714494255,1449,1449,26833,26833,,5000,5000,1.0,3021694564,20260901,,,absent
s_pos,all_rows,all,macro_class,max_score,2423.8624181329915,2372.997428324963,2473.011285754678,1449,1449,26833,26833,20,5000,5000,1.0,3021694564,20260901,,,absent
s_pos,all_rows,all,macro_class,top10_mean_score,796.4808618548496,769.5577190281061,823.4280067018857,1449,1449,26833,26833,20,5000,5000,1.0,3021694564,20260901,,,absent
s_pos,all_rows,all,macro_class,spatial_entropy,0.0017302853246762644,0.0014701863954775724,0.0020069880007264848,1449,1449,26833,26833,20,5000,5000,1.0,3021694564,20260901,,,absent
s_pos,all_rows,all,macro_class,foreground_mass,0.3840768449228274,0.35962762003526616,0.40842224990169784,1449,1449,26833,26833,20,5000,5000,1.0,3021694564,20260901,,,absent
s_pos,all_rows,all,macro_class,background_mass,0.5780795854914978,0.5526507779224906,0.6030014842594296,1449,1449,26833,26833,20,5000,5000,1.0,3021694564,20260901,,,absent
s_pos,per_class,all,micro,max_score,2574.363663806031,2520.5223651536517,2627.597100285522,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,0,aeroplane,absent
s_pos,per_class,all,micro,top10_mean_score,849.3522478305899,821.2080442727007,878.1589854388156,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,0,aeroplane,absent
s_pos,per_class,all,micro,spatial_entropy,0.0008151771921297069,0.0004769478636443104,0.0012179111085134555,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,0,aeroplane,absent
s_pos,per_class,all,micro,foreground_mass,0.38413677844802707,0.35793972601130863,0.40953212047114224,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,0,aeroplane,absent
s_pos,per_class,all,micro,background_mass,0.5784942263686521,0.5526897927040182,0.6044957168330255,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,0,aeroplane,absent
s_pos,per_class,all,micro,max_score,2553.701092401212,2498.6680016047067,2607.8448347214194,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,1,bicycle,absent
s_pos,per_class,all,micro,top10_mean_score,844.525336845225,815.9246430462742,874.0498303890665,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,1,bicycle,absent
s_pos,per_class,all,micro,spatial_entropy,0.0010822351323972043,0.0006548759508382118,0.0015768906616770322,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,1,bicycle,absent
s_pos,per_class,all,micro,foreground_mass,0.3987412946659904,0.3727941594856781,0.4248671918530865,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,1,bicycle,absent
s_pos,per_class,all,micro,background_mass,0.5647694781280689,0.5388681422869577,0.5909328437448474,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,1,bicycle,absent
s_pos,per_class,all,micro,max_score,2342.1322308281024,2295.108017538632,2387.9504265643864,1346,1346,1346,1346,,5000,5000,1.0,3021694564,20260901,2,bird,absent
s_pos,per_class,all,micro,top10_mean_score,736.7762032286018,713.8815891870053,760.1169823388977,1346,1346,1346,1346,,5000,5000,1.0,3021694564,20260901,2,bird,absent
s_pos,per_class,all,micro,spatial_entropy,0.0013565755418198527,0.0007224050610166336,0.0021904754121928618,1346,1346,1346,1346,,5000,5000,1.0,3021694564,20260901,2,bird,absent
s_pos,per_class,all,micro,foreground_mass,0.3903432053783096,0.3650443350803179,0.41642810333332647,1346,1346,1346,1346,,5000,5000,1.0,3021694564,20260901,2,bird,absent
s_pos,per_class,all,micro,background_mass,0.5717667256005465,0.5456565226674055,0.5975166913603798,1346,1346,1346,1346,,5000,5000,1.0,3021694564,20260901,2,bird,absent
s_pos,per_class,all,micro,max_score,2393.364415952063,2342.936601724673,2441.043454230481,1377,1377,1377,1377,,5000,5000,1.0,3021694564,20260901,3,boat,absent
s_pos,per_class,all,micro,top10_mean_score,764.5017395220369,738.0348549395336,790.5583472710086,1377,1377,1377,1377,,5000,5000,1.0,3021694564,20260901,3,boat,absent
s_pos,per_class,all,micro,spatial_entropy,0.0012833882330509252,0.0008113494764001618,0.0018370321691675504,1377,1377,1377,1377,,5000,5000,1.0,3021694564,20260901,3,boat,absent
s_pos,per_class,all,micro,foreground_mass,0.39115619379668903,0.36493500469605744,0.4163389676167471,1377,1377,1377,1377,,5000,5000,1.0,3021694564,20260901,3,boat,absent
s_pos,per_class,all,micro,background_mass,0.5717565610839899,0.5463635349180398,0.5984332797150911,1377,1377,1377,1377,,5000,5000,1.0,3021694564,20260901,3,boat,absent
s_pos,per_class,all,micro,max_score,2389.7323091934104,2324.234323517587,2454.9934271402212,1353,1353,1353,1353,,5000,5000,1.0,3021694564,20260901,4,bottle,absent
s_pos,per_class,all,micro,top10_mean_score,776.4895922717977,745.9896742273977,806.5802006807072,1353,1353,1353,1353,,5000,5000,1.0,3021694564,20260901,4,bottle,absent
s_pos,per_class,all,micro,spatial_entropy,0.0018032008078148866,0.001181110530717778,0.0024975175202758392,1353,1353,1353,1353,,5000,5000,1.0,3021694564,20260901,4,bottle,absent
s_pos,per_class,all,micro,foreground_mass,0.38714435001903663,0.36148784345352497,0.41259936026034183,1353,1353,1353,1353,,5000,5000,1.0,3021694564,20260901,4,bottle,absent
s_pos,per_class,all,micro,background_mass,0.5719733292474176,0.5449189746616037,0.5987227465975441,1353,1353,1353,1353,,5000,5000,1.0,3021694564,20260901,4,bottle,absent
s_pos,per_class,all,micro,max_score,2602.4304099981136,2548.34499825169,2655.872970467793,1375,1375,1375,1375,,5000,5000,1.0,3021694564,20260901,5,bus,absent
s_pos,per_class,all,micro,top10_mean_score,865.869876986701,837.6027123274521,895.1003783995834,1375,1375,1375,1375,,5000,5000,1.0,3021694564,20260901,5,bus,absent
s_pos,per_class,all,micro,spatial_entropy,0.0012098283313019711,0.0007504744000643636,0.0017257638332342673,1375,1375,1375,1375,,5000,5000,1.0,3021694564,20260901,5,bus,absent
s_pos,per_class,all,micro,foreground_mass,0.3722548751164,0.3468225720738988,0.39810736577988215,1375,1375,1375,1375,,5000,5000,1.0,3021694564,20260901,5,bus,absent
s_pos,per_class,all,micro,background_mass,0.587744198095458,0.5620299485122967,0.6133645159981309,1375,1375,1375,1375,,5000,5000,1.0,3021694564,20260901,5,bus,absent
s_pos,per_class,all,micro,max_score,2215.860852939188,2158.2558369640865,2274.8938070378713,1322,1322,1322,1322,,5000,5000,1.0,3021694564,20260901,6,car,absent
s_pos,per_class,all,micro,top10_mean_score,764.3377490783056,736.5828392410481,792.6536817177245,1322,1322,1322,1322,,5000,5000,1.0,3021694564,20260901,6,car,absent
s_pos,per_class,all,micro,spatial_entropy,0.00276899074980993,0.0019205533796099437,0.003715194066434615,1322,1322,1322,1322,,5000,5000,1.0,3021694564,20260901,6,car,absent
s_pos,per_class,all,micro,foreground_mass,0.3757069740562523,0.35105585355355257,0.40186114434577574,1322,1322,1322,1322,,5000,5000,1.0,3021694564,20260901,6,car,absent
s_pos,per_class,all,micro,background_mass,0.587156373707599,0.561213436121032,0.612360204172279,1322,1322,1322,1322,,5000,5000,1.0,3021694564,20260901,6,car,absent
s_pos,per_class,all,micro,max_score,2536.7456074936945,2479.652239068254,2593.8705032692815,1330,1330,1330,1330,,5000,5000,1.0,3021694564,20260901,7,cat,absent
s_pos,per_class,all,micro,top10_mean_score,810.6947193944046,781.7720685577181,839.9219768295,1330,1330,1330,1330,,5000,5000,1.0,3021694564,20260901,7,cat,absent
s_pos,per_class,all,micro,spatial_entropy,0.0011334444140043555,0.0006999978468931813,0.0016192994267203574,1330,1330,1330,1330,,5000,5000,1.0,3021694564,20260901,7,cat,absent
s_pos,per_class,all,micro,foreground_mass,0.3844118226644155,0.35887668883707224,0.4103986669492573,1330,1330,1330,1330,,5000,5000,1.0,3021694564,20260901,7,cat,absent
s_pos,per_class,all,micro,background_mass,0.5781848544415801,0.5522069053969176,0.604331466701457,1330,1330,1330,1330,,5000,5000,1.0,3021694564,20260901,7,cat,absent
s_pos,per_class,all,micro,max_score,2278.5130579230654,2210.1700683824074,2343.9906298331903,1326,1326,1326,1326,,5000,5000,1.0,3021694564,20260901,8,chair,absent
s_pos,per_class,all,micro,top10_mean_score,753.4026619331427,722.7003282364557,783.8751441370803,1326,1326,1326,1326,,5000,5000,1.0,3021694564,20260901,8,chair,absent
s_pos,per_class,all,micro,spatial_entropy,0.0029922844272955245,0.0020923716193299658,0.004051110153391907,1326,1326,1326,1326,,5000,5000,1.0,3021694564,20260901,8,chair,absent
s_pos,per_class,all,micro,foreground_mass,0.4026242933896311,0.37540175203580006,0.42849756117378063,1326,1326,1326,1326,,5000,5000,1.0,3021694564,20260901,8,chair,absent
s_pos,per_class,all,micro,background_mass,0.555832207827198,0.5293447127476502,0.5826337382587515,1326,1326,1326,1326,,5000,5000,1.0,3021694564,20260901,8,chair,absent
s_pos,per_class,all,micro,max_score,2321.7478524458597,2272.6012287370695,2370.063057443919,1378,1378,1378,1378,,5000,5000,1.0,3021694564,20260901,9,cow,absent
s_pos,per_class,all,micro,top10_mean_score,737.1742979740936,711.2802935485653,763.5270641749115,1378,1378,1378,1378,,5000,5000,1.0,3021694564,20260901,9,cow,absent
s_pos,per_class,all,micro,spatial_entropy,0.001195461840930413,0.0007003734323237817,0.00178092137060028,1378,1378,1378,1378,,5000,5000,1.0,3021694564,20260901,9,cow,absent
s_pos,per_class,all,micro,foreground_mass,0.3792601605283923,0.35315428749480515,0.4043094193916505,1378,1378,1378,1378,,5000,5000,1.0,3021694564,20260901,9,cow,absent
s_pos,per_class,all,micro,background_mass,0.586632331292734,0.5606186016842433,0.6130765379314717,1378,1378,1378,1378,,5000,5000,1.0,3021694564,20260901,9,cow,absent
s_pos,per_class,all,micro,max_score,2565.1243256981197,2505.242872020008,2625.9730817388063,1374,1374,1374,1374,,5000,5000,1.0,3021694564,20260901,10,diningtable,absent
s_pos,per_class,all,micro,top10_mean_score,838.0619772223714,808.4438083535906,868.1096710449135,1374,1374,1374,1374,,5000,5000,1.0,3021694564,20260901,10,diningtable,absent
s_pos,per_class,all,micro,spatial_entropy,0.0011428284888596457,0.0007410586875102728,0.0015993306019634174,1374,1374,1374,1374,,5000,5000,1.0,3021694564,20260901,10,diningtable,absent
s_pos,per_class,all,micro,foreground_mass,0.37200272051920275,0.34713082502700665,0.3969028884113029,1374,1374,1374,1374,,5000,5000,1.0,3021694564,20260901,10,diningtable,absent
s_pos,per_class,all,micro,background_mass,0.5883391536339775,0.5628416290052911,0.6143410382450367,1374,1374,1374,1374,,5000,5000,1.0,3021694564,20260901,10,diningtable,absent
s_pos,per_class,all,micro,max_score,2470.1217431697223,2411.2976277045277,2528.467873092134,1321,1321,1321,1321,,5000,5000,1.0,3021694564,20260901,11,dog,absent
s_pos,per_class,all,micro,top10_mean_score,826.4189892260929,796.943535492603,856.3435820898674,1321,1321,1321,1321,,5000,5000,1.0,3021694564,20260901,11,dog,absent
s_pos,per_class,all,micro,spatial_entropy,0.0010485729343489227,0.0006294216754826795,0.0015272794346305383,1321,1321,1321,1321,,5000,5000,1.0,3021694564,20260901,11,dog,absent
s_pos,per_class,all,micro,foreground_mass,0.36923452339075746,0.3434815855851558,0.3954087085768887,1321,1321,1321,1321,,5000,5000,1.0,3021694564,20260901,11,dog,absent
s_pos,per_class,all,micro,background_mass,0.5944291276684724,0.5679341938542852,0.6209100285158182,1321,1321,1321,1321,,5000,5000,1.0,3021694564,20260901,11,dog,absent
s_pos,per_class,all,micro,max_score,2416.056450385769,2364.9648908513477,2466.4951618172304,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,12,horse,absent
s_pos,per_class,all,micro,top10_mean_score,776.6179980631622,749.2918912388674,803.7308357990582,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,12,horse,absent
s_pos,per_class,all,micro,spatial_entropy,0.0013966966401190613,0.0008853317690933659,0.0019657354966984546,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,12,horse,absent
s_pos,per_class,all,micro,foreground_mass,0.38224775120420246,0.35677799454459963,0.4079028584935279,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,12,horse,absent
s_pos,per_class,all,micro,background_mass,0.5809895819405749,0.5547975367429767,0.6071884204077437,1370,1370,1370,1370,,5000,5000,1.0,3021694564,20260901,12,horse,absent
s_pos,per_class,all,micro,max_score,2509.911623617896,2453.41312982944,2568.240285255817,1373,1373,1373,1373,,5000,5000,1.0,3021694564,20260901,13,motorbike,absent
s_pos,per_class,all,micro,top10_mean_score,826.9240123475129,796.8013786573215,856.3274847661075,1373,1373,1373,1373,,5000,5000,1.0,3021694564,20260901,13,motorbike,absent
s_pos,per_class,all,micro,spatial_entropy,0.0009080529638414488,0.0005514229065574649,0.0013046342377104273,1373,1373,1373,1373,,5000,5000,1.0,3021694564,20260901,13,motorbike,absent
s_pos,per_class,all,micro,foreground_mass,0.36955009027717367,0.34387654460058714,0.39477265930437194,1373,1373,1373,1373,,5000,5000,1.0,3021694564,20260901,13,motorbike,absent
s_pos,per_class,all,micro,background_mass,0.5933623622184899,0.5667459667265083,0.619730182772923,1373,1373,1373,1373,,5000,5000,1.0,3021694564,20260901,13,motorbike,absent
s_pos,per_class,all,micro,max_score,1861.0974190719573,1786.9220500204667,1931.020276141024,1004,1004,1004,1004,,5000,5000,1.0,3021694564,20260901,14,person,absent
s_pos,per_class,all,micro,top10_mean_score,684.1230273883141,648.0200425096002,719.9654150562078,1004,1004,1004,1004,,5000,5000,1.0,3021694564,20260901,14,person,absent
s_pos,per_class,all,micro,spatial_entropy,0.006151539248588422,0.004530989403606373,0.008007130333994427,1004,1004,1004,1004,,5000,5000,1.0,3021694564,20260901,14,person,absent
s_pos,per_class,all,micro,foreground_mass,0.38170239369893594,0.3530224512512593,0.41216840655863407,1004,1004,1004,1004,,5000,5000,1.0,3021694564,20260901,14,person,absent
s_pos,per_class,all,micro,background_mass,0.5891917532923249,0.5584209444313695,0.6181711264854918,1004,1004,1004,1004,,5000,5000,1.0,3021694564,20260901,14,person,absent
s_pos,per_class,all,micro,max_score,2398.0684093191476,2337.1668762207732,2459.7245507487105,1364,1364,1364,1364,,5000,5000,1.0,3021694564,20260901,15,pottedplant,absent
s_pos,per_class,all,micro,top10_mean_score,789.1188074989903,759.0885798908207,819.6310271434976,1364,1364,1364,1364,,5000,5000,1.0,3021694564,20260901,15,pottedplant,absent
s_pos,per_class,all,micro,spatial_entropy,0.002207568894712515,0.0013498310007522402,0.003272593560603052,1364,1364,1364,1364,,5000,5000,1.0,3021694564,20260901,15,pottedplant,absent
s_pos,per_class,all,micro,foreground_mass,0.3916810942936106,0.36627093500281255,0.4178034098082703,1364,1364,1364,1364,,5000,5000,1.0,3021694564,20260901,15,pottedplant,absent
s_pos,per_class,all,micro,background_mass,0.5697227698232789,0.543077712811393,0.5959384865722355,1364,1364,1364,1364,,5000,5000,1.0,3021694564,20260901,15,pottedplant,absent
s_pos,per_class,all,micro,max_score,2337.6564054424052,2288.5488906516853,2386.2890114005954,1392,1392,1392,1392,,5000,5000,1.0,3021694564,20260901,16,sheep,absent
s_pos,per_class,all,micro,top10_mean_score,747.991074085743,722.5964583376073,773.9223234115166,1392,1392,1392,1392,,5000,5000,1.0,3021694564,20260901,16,sheep,absent
s_pos,per_class,all,micro,spatial_entropy,0.001358673172212488,0.0008718936302519894,0.001947991399680395,1392,1392,1392,1392,,5000,5000,1.0,3021694564,20260901,16,sheep,absent
s_pos,per_class,all,micro,foreground_mass,0.38098123541439477,0.35538450881959777,0.4065807635198655,1392,1392,1392,1392,,5000,5000,1.0,3021694564,20260901,16,sheep,absent
s_pos,per_class,all,micro,background_mass,0.5816620541258728,0.5558433575563555,0.6073357906752251,1392,1392,1392,1392,,5000,5000,1.0,3021694564,20260901,16,sheep,absent
s_pos,per_class,all,micro,max_score,2576.8688223883014,2513.1570652986293,2637.161834006769,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,17,sofa,absent
s_pos,per_class,all,micro,top10_mean_score,850.4902334123591,820.2369121086358,880.6578269567191,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,17,sofa,absent
