relation,scope,stratum,class_id,class_name,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
patch_norm,all_positive_classes,single_label,,,macro_class,target_hit,0.3848324681774665,0.3424341321679833,0.4242594591480986,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,other_fg_hit,0.0,0.0,0.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,background_hit,0.612786579441581,0.572968528146652,0.6553141866842055,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,target_top05_fraction,0.3785740138863374,0.35254754818348827,0.4033795557638047,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,other_fg_top05_fraction,0.0,0.0,0.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,bg_top05_fraction,0.6209099093737138,0.5959700592828377,0.6469505837911422,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,target_tail_enrich_05,1.7152864050668009,1.541725198984449,1.9128447861357851,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,bg_tail_enrich_05,1.038441240792269,0.9830609115353486,1.0993749385467873,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,target_top10_fraction,0.4230667058216004,0.398469372228096,0.44772770180035026,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
patch_norm,all_positive_classes,single_label,,,macro_class,other_fg_top10_fraction,0.0,0.0,0.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
