graph,lambda,score,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_05,0.5451923113406856,0.41492320445205694,0.6835934877496056,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_05,1.0819786844387385,0.9542638171459923,1.2113411996377947,60,85,60,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_05,0.9709853786656634,0.9370472878029963,1.0025765132962936,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top10_fraction,0.10806983225278331,0.07193741176405295,0.14940608896183194,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top10_fraction,0.20398473012105067,0.156200633813394,0.2569399535026024,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top10_fraction,0.6874702680333492,0.635572730351418,0.7365489159217655,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_10,0.6070081474088522,0.4899425774225738,0.7286711465088324,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_10,1.010198317087563,0.9189643661443789,1.098031043129362,60,85,60,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_10,0.9802839660154126,0.9496493858524742,1.008337225375804,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top20_fraction,0.10599895168097184,0.07024722167382384,0.147553295951518,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top20_fraction,0.20221144443022732,0.15521884644713355,0.25361579952730995,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top20_fraction,0.6914623517758344,0.6402657094760952,0.7388902354090126,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_20,0.5819185185783795,0.48023886118670317,0.6843522608132369,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_20,0.9975890386713385,0.9148483476093007,1.0733986945486194,60,85,60,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_20,0.9870269025185316,0.9619158275914469,1.0099812457752988,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,auc_target_bg,0.34530632176911114,0.3081617507906777,0.3818675042948048,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,ap_target_bg,0.15853890344118973,0.11452933323666174,0.20825111447026,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,auc_target_other,0.29361476175958795,0.2445325750881194,0.3464300411431782,44,85,44,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,ap_target_other,0.21198956848331854,0.13540980915032375,0.29333295861467923,44,85,44,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_mean,0.42002677863627874,0.3935714716357183,0.445332804833734,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_mean,0.5330701503327921,0.515337722316931,0.5482524164294934,60,85,60,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_mean,0.5282169406010176,0.5233497960958993,0.5326885090842093,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_median,0.38055635692880435,0.35326670902477486,0.4075897913293001,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_median,0.5072139608363311,0.48681500044429765,0.525236889057459,60,85,60,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_median,0.49720101286383234,0.4915101607056225,0.5024647936224937,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_hit,0.22807017543859648,0.12280701754385964,0.3333333333333333,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_hit,0.017543859649122806,0.0,0.05263157894736842,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,background_hit,0.7543859649122807,0.631578947368421,0.8596491228070176,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top05_fraction,0.2532413413992361,0.1953690079001713,0.31474437629389146,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top05_fraction,0.01417004048582996,0.00044984255510571296,0.033518893387314355,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top05_fraction,0.7325886181149339,0.6722455143836723,0.7898214820479365,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_05,0.690375731654711,0.5683455251842431,0.8109400910285567,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_05,0.8792390243114123,0.2578650663738115,1.4105870445204867,5,57,5,57,,5000,4971,0.9942,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_05,1.0400626540057125,1.0060741863875409,1.0742121798572855,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top10_fraction,0.25029273640690586,0.19364335716585096,0.31035607912323426,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top10_fraction,0.013480363895876363,0.0006835269993164729,0.032279047514504576,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top10_fraction,0.7351022193586803,0.6762695133292979,0.791114315623555,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_10,0.7044261811740616,0.6099177039483188,0.7966861382302897,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_10,0.8062281261029742,0.3183199778892445,1.1992240215881425,5,57,5,57,,5000,4971,0.9942,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_10,1.0458044428409718,1.0209973212542884,1.0730956104270786,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top20_fraction,0.25194213127692006,0.19677689274808907,0.31019049854050496,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top20_fraction,0.012732279939816035,0.0006925207756232687,0.030651086531665657,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top20_fraction,0.7346463766593478,0.6765972557666255,0.7897745455203253,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_20,0.6965081651400548,0.6066477594101817,0.7821086012689108,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_20,0.7655191846890466,0.303868708121066,1.1190489703745379,5,57,5,57,,5000,4971,0.9942,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_20,1.0464949662935596,1.0285567008566883,1.0651968808435532,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,auc_target_bg,0.38515336781540055,0.3532357577336171,0.41454152166435027,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,ap_target_bg,0.26957214839472277,0.21544074463584537,0.326156784076003,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,auc_target_other,0.44999712385327034,0.1685511579567841,0.7453240161312752,5,57,5,57,,5000,4971,0.9942,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,ap_target_other,0.5164533858786146,0.20446422109182755,0.8531544922585105,5,57,5,57,,5000,4971,0.9942,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_mean,0.46090174132428474,0.43702797238895696,0.48210895670153764,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_mean,0.4640963419369106,0.3313742795338233,0.5391063217551281,5,57,5,57,,5000,4971,0.9942,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_mean,0.5418467760490316,0.5384694291106222,0.5452531926448533,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_median,0.41817756245533627,0.3930957817390822,0.4406020942487215,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_median,0.4472414255142212,0.3343085249265035,0.5276356041431427,5,57,5,57,,5000,4971,0.9942,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_median,0.5127738348224706,0.5087962558591053,0.5168546657225018,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_hit,0.14444444444444443,0.07777777777777778,0.2222222222222222,90,90,90,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_hit,0.17777777777777778,0.1,0.25555555555555554,90,90,90,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,background_hit,0.6777777777777778,0.5777777777777777,0.7666666666666667,90,90,90,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top05_fraction,0.18998790478795635,0.1452357457602878,0.2396553769030872,90,90,90,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top05_fraction,0.1614400824585293,0.11970067093249821,0.20612480595388233,90,90,90,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top05_fraction,0.6482871124686141,0.5842107326347364,0.7061747786745366,90,90,90,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_05,0.6293070268301467,0.5556894089186102,0.7062176607514887,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_05,0.8618383480415412,0.721388884477598,0.9987129431141919,63,90,63,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_05,1.1244449022579233,1.067078466852913,1.2002537930444575,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top10_fraction,0.1959965489055443,0.15085262790952308,0.2458461415790449,90,90,90,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top10_fraction,0.16441540764585977,0.1217688897349963,0.210822975402352,90,90,90,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top10_fraction,0.6391642993539658,0.574809047391445,0.6983459098670732,90,90,90,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_10,0.6416750592354138,0.5754840420916713,0.70971562164788,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_10,0.8840444437419192,0.7633104432901933,0.9989442722683272,63,90,63,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_10,1.0838137883989847,1.048669347998953,1.119060093308074,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top20_fraction,0.20080101452620075,0.15552216202362643,0.2505964772109739,90,90,90,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top20_fraction,0.16442351324899399,0.1224488986260858,0.2102396825400714,90,90,90,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top20_fraction,0.6343476084420973,0.5704906680058874,0.6930045363724753,90,90,90,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_20,0.6637808365110313,0.6068132590316546,0.7206489049819135,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_20,0.8681249103046557,0.7693082120414587,0.958830229006658,63,90,63,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_20,1.0713249406206666,1.0401206534315441,1.1006531364622543,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,auc_target_bg,0.36556436679516696,0.3432027776164956,0.38780867825016513,83,90,83,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,ap_target_bg,0.24152550947133544,0.19575503451413914,0.2910419567138219,83,90,83,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,auc_target_other,0.44091059453387044,0.40559655759961966,0.4798705078643847,61,90,61,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,ap_target_other,0.4871829960400419,0.4091370218569479,0.5697687596635218,61,90,61,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_mean,0.4533750071776131,0.43984458072988253,0.46652276770167145,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_mean,0.4926912616907878,0.46966542518321436,0.5129233483196387,63,90,63,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_mean,0.5451537464276791,0.540115563340524,0.5501857494733103,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_median,0.4067379789934917,0.391545390382666,0.42161740831731037,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_median,0.46038830942577785,0.4357602620227397,0.48317517358003365,63,90,63,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_median,0.5202048436683767,0.5140564226802845,0.5262244993030509,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_hit,0.4523809523809524,0.34523809523809523,0.5595238095238095,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_hit,0.011904761904761904,0.0,0.03571428571428571,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,background_hit,0.5357142857142857,0.42857142857142855,0.6428571428571429,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top05_fraction,0.41862717981139025,0.36387798720857917,0.47472440974085706,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top05_fraction,0.011505794400531243,0.0006185335132703554,0.02748290330527169,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top05_fraction,0.5689512748723276,0.5152829355707644,0.6230341102380575,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_05,1.0180949549756457,0.9443959148765504,1.0866235643521551,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_05,0.4040999351043775,0.10328233857612021,0.7515704909753856,10,84,10,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_05,0.9322821912327687,0.8936263718391234,0.9708825046043693,83,84,83,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top10_fraction,0.4161901115358968,0.3626920814783236,0.47057383535558495,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top10_fraction,0.01041016384061497,0.0004578754578754579,0.023965826362442905,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top10_fraction,0.5724759929666738,0.5204716280793185,0.6250836251982548,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_10,1.0253534227228722,0.9590749349795645,1.08740559171368,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_10,0.3517048877184127,0.08005065840530932,0.6521459769262058,10,84,10,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_10,0.9391386189604323,0.902443641366532,0.9741875754171566,83,84,83,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top20_fraction,0.41017832239181107,0.3573237629403686,0.4637892255863034,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top20_fraction,0.011210158475884609,0.0010006464184305283,0.024984079403404587,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top20_fraction,0.5781486293704832,0.5260994953235668,0.6299608048089307,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_20,1.006849763276496,0.9475723627419006,1.0622686667299936,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_20,0.5167821026029523,0.2650778905427485,0.777938259079312,10,84,10,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_20,0.9520051802747784,0.9228708652139446,0.9809448962132645,83,84,83,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,auc_target_bg,0.5108228829940006,0.4900090642554987,0.5304578067132938,83,84,83,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,ap_target_bg,0.4071315195167075,0.3581240129599034,0.4569464931762888,83,84,83,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,auc_target_other,0.5942417313608686,0.460071797384393,0.7366561494579629,10,84,10,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,ap_target_other,0.7321356447352512,0.49216872030372105,0.95967385377969,10,84,10,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_mean,0.5294367359099302,0.5184150525923548,0.5390529645913406,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_mean,0.40677179088670573,0.32655692910251954,0.4817383826687667,10,84,10,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_mean,0.5218298452437476,0.5165643450241552,0.5271285576073406,83,84,83,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_median,0.4991305897988024,0.4858329636576985,0.511255904145184,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_median,0.37130260840058327,0.2946752818922202,0.4446727544911914,10,84,10,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_median,0.4877979785922062,0.4803552767194538,0.4949335284649019,83,84,83,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_hit,0.12162162162162163,0.05405405405405406,0.20270270270270271,74,74,74,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_hit,0.14864864864864866,0.08108108108108109,0.22972972972972974,74,74,74,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,background_hit,0.7297297297297297,0.6216216216216216,0.8243243243243243,74,74,74,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top05_fraction,0.1521838599185683,0.10615717047882767,0.20560850303471206,74,74,74,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top05_fraction,0.12615425771542413,0.08052970963221673,0.17643899733248947,74,74,74,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top05_fraction,0.7213153820195072,0.6659559692365524,0.7757108372871174,74,74,74,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_05,0.59122547501356,0.49067713874502283,0.6986532500869873,67,74,67,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_05,0.9963715227962975,0.8133315900593758,1.1987450673947364,37,74,37,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_05,1.0118907391053031,0.9641894506008256,1.0525067085812478,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top10_fraction,0.15396950378786686,0.10665520079188712,0.20771381941043662,74,74,74,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top10_fraction,0.12628501946778223,0.08197488523556902,0.17512479284464072,74,74,74,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top10_fraction,0.7195722265711008,0.6639281365900805,0.7739260390889336,74,74,74,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_10,0.5797372685079514,0.4898876808818918,0.6722303672409773,67,74,67,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_10,0.9929220035773266,0.8577706713802478,1.1235383232808738,37,74,37,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_10,1.0137203115854496,0.9814899078609154,1.044187479529898,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_top20_fraction,0.1510569339617725,0.10529905849212513,0.20253315933492771,74,74,74,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_top20_fraction,0.1261423642518591,0.08221583781493547,0.17380144614099757,74,74,74,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_top20_fraction,0.7223647163773368,0.6689573286448575,0.7747022543859232,74,74,74,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_tail_enrich_20,0.5843493115779883,0.5009665845038145,0.6654006398274197,67,74,67,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_tail_enrich_20,1.068117316095431,0.986207658451392,1.1493158599497773,37,74,37,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_tail_enrich_20,1.0233027491294857,0.9935324197539204,1.0517919212510503,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,auc_target_bg,0.35041781383241793,0.3219954505209084,0.3784225457904908,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,ap_target_bg,0.18024707418677677,0.13638270669046673,0.22798371374650225,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,auc_target_other,0.29109856692318814,0.24065372009693597,0.34343899089978974,31,74,31,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,ap_target_other,0.3101176777783548,0.21331595905406878,0.41148484436134136,31,74,31,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_mean,0.430489089183381,0.4087858626850423,0.45086157992033377,67,74,67,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_mean,0.5405434035688902,0.5269229625343937,0.5547986375938955,37,74,37,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_mean,0.5335149372264477,0.5264879004176766,0.5395740287616567,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,target_median,0.3864332703289701,0.3633287461867154,0.4086682331668479,67,74,67,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,other_fg_median,0.5124571109945709,0.4941425339056131,0.5315835884426321,37,74,37,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,stability,per_class,all,micro,bg_median,0.5027849384366649,0.4925955732607154,0.5116936789546954,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,stability,all_positive_classes,all,micro,target_hit,0.21704704238472286,0.1993656187253257,0.23477180625452304,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,stability,all_positive_classes,all,micro,other_fg_hit,0.14345598509548207,0.12727995566598782,0.15998226820676534,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,stability,all_positive_classes,all,micro,background_hit,0.6390312063344201,0.614753416923017,0.6621314050667766,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,stability,all_positive_classes,all,micro,target_top05_fraction,0.21504491911839738,0.20462234866716925,0.22598285381613586,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,stability,all_positive_classes,all,micro,other_fg_top05_fraction,0.14247618741761486,0.13108491355990629,0.15430615631993821,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,stability,all_positive_classes,all,micro,bg_top05_fraction,0.6420147549827577,0.6265315536290252,0.6571393001997011,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,stability,all_positive_classes,all,micro,target_tail_enrich_05,0.6917751899030482,0.666120918078215,0.718615846142555,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,stability,all_positive_classes,all,micro,other_fg_tail_enrich_05,0.9422771530057944,0.9032064499106508,0.9844609106456698,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,stability,all_positive_classes,all,micro,bg_tail_enrich_05,1.039111741532499,1.027337037570329,1.0511088929447103,1432,1449,2120,2147,,5000,5000,1.0,3021694564,20260901
