graph,lambda,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B1_spatial,0.25,per_class,all,micro,map_pearson,0.9986244042714437,0.998608849254701,0.9986398078228705,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_spearman,0.9975428009872358,0.9974701342118288,0.9976104750704815,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,smoothed_std_over_raw,0.9546388427581024,0.9540876924467135,0.9552007995838951,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,fidelity,0.012981919381507846,0.012767375192718722,0.013200986585653727,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,relative_l2_change,0.012981919381507846,0.012767375192718722,0.013200986585653727,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_pearson,0.9986560408043976,0.9986389601720128,0.9986725912680702,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_spearman,0.9975116227806807,0.9974431662476416,0.9975760559004451,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,smoothed_std_over_raw,0.9551144267790395,0.9544954929611369,0.9557394581644432,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,fidelity,0.02045216531414999,0.01988695081748554,0.021013039421178322,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,relative_l2_change,0.02045216531414999,0.01988695081748554,0.021013039421178322,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_pearson,0.998639874988132,0.9986061785017893,0.998673277255212,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_spearman,0.9979219077536778,0.9978704797298107,0.9979741886679759,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,smoothed_std_over_raw,0.9629339595923677,0.9621296402779096,0.963762316074842,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,fidelity,0.01583203837581447,0.015493188096416678,0.01619558075085871,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,relative_l2_change,0.01583203837581447,0.015493188096416678,0.01619558075085871,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_pearson,0.9983995034827949,0.998374752930685,0.9984232782947351,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_spearman,0.9974980935135572,0.9974468327364566,0.9975494759423391,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,smoothed_std_over_raw,0.9559958129607043,0.9553167037640135,0.9566531883273723,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,fidelity,0.011812804904403236,0.01165217939233041,0.011983045231129297,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,relative_l2_change,0.011812804904403236,0.01165217939233041,0.011983045231129297,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_pearson,0.9987032415128066,0.9986890102498197,0.9987173830572287,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_spearman,0.9976825464833103,0.9976152132417597,0.9977446063756531,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,smoothed_std_over_raw,0.955711535415294,0.955165438356072,0.9562497208762614,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,fidelity,0.014401660849686694,0.014016699227951132,0.014825231955612297,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
