graph,lambda,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B1_spatial,1.0,per_class,all,micro,shared_other_foreground_fraction,0.014684661743485272,0.0017006802721088435,0.030094905094905092,38,38,51,51,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,stability_spearman,0.14734873025955975,0.11753494125849685,0.1784691386621444,62,62,81,81,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top10_jaccard,0.06427345024132745,0.05974398272914944,0.06876168687234757,62,62,81,81,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top20_jaccard,0.12952402803688168,0.12330237706432852,0.13600395972665685,62,62,81,81,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_target_either_fraction,0.23038879844435403,0.17035248622229987,0.29518592398737215,62,62,81,81,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_background_fraction,0.5959066139621693,0.5128571308441439,0.677202080576769,62,62,81,81,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_other_foreground_fraction,0.1737045875934765,0.11556569860431647,0.23489015642173935,62,62,81,81,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,stability_spearman,0.21631465879307793,0.18232082112565112,0.2564301069174636,29,29,41,41,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top10_jaccard,0.07388906668867162,0.06708091090348758,0.08132630710795367,29,29,41,41,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top20_jaccard,0.14212029604175516,0.13314879855386463,0.15263808641217375,29,29,41,41,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_target_either_fraction,0.3885554307003375,0.2972805105433782,0.4938122759488706,29,29,41,41,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_background_fraction,0.41843737324368596,0.3056629149408227,0.5429418573133177,29,29,41,41,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_other_foreground_fraction,0.19300719605597655,0.09083571983571984,0.28710424557326725,29,29,41,41,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,stability_spearman,0.12520785542053003,0.1090107892457829,0.14246787285503906,103,103,167,167,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top10_jaccard,0.06371255177541857,0.06071451451496088,0.06665513512589749,103,103,167,167,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top20_jaccard,0.12648790418346625,0.12334698104431115,0.12980808628493049,103,103,167,167,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_target_either_fraction,0.1816102892450198,0.15124761448868593,0.21502343144963967,103,103,167,167,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_background_fraction,0.6713607084864568,0.6135935346639121,0.7265320251965168,103,103,167,167,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_other_foreground_fraction,0.1470290022685232,0.10824348861329339,0.1866717442634239,103,103,167,167,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,stability_spearman,0.1615611192640365,0.1074733715999011,0.21294286551860653,14,14,16,16,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top10_jaccard,0.05031905970477797,0.04121289562870894,0.06103528149358605,14,14,16,16,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top20_jaccard,0.130512431035264,0.116448225116715,0.1443694541942603,14,14,16,16,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_target_either_fraction,0.23598710317460317,0.12172910830999067,0.38214409722222226,14,14,16,16,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_background_fraction,0.7431795634920634,0.6011904761904762,0.8586883364456893,14,14,16,16,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_other_foreground_fraction,0.020833333333333332,0.0,0.06666666666666667,14,14,16,16,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,stability_spearman,0.08204126212640607,0.06114284359231771,0.1038247145443503,55,55,67,67,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top10_jaccard,0.05563150595874419,0.050629607969962756,0.06039779736546484,55,55,67,67,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top20_jaccard,0.12280253586837818,0.11806323964567124,0.12798969048757158,55,55,67,67,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_target_either_fraction,0.43279931348113154,0.3389120737156452,0.5407631496463464,54,55,66,67,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_background_fraction,0.47933144296780666,0.38013258261634686,0.5680512749743092,54,55,66,67,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_other_foreground_fraction,0.08786924355106174,0.04477511218289907,0.1335437885017924,54,55,66,67,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,stability_spearman,0.1734955613496587,0.13721681960662682,0.210650573583218,40,40,49,49,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top10_jaccard,0.05941023741140891,0.053377811153325475,0.06586038721982612,40,40,49,49,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top20_jaccard,0.1319237921392431,0.12352040992723538,0.1402682610156808,40,40,49,49,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_target_either_fraction,0.38358427286998714,0.286403393175452,0.4880286862895555,40,40,49,49,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_background_fraction,0.5321429704082765,0.42323001952757383,0.6428731005684131,40,40,49,49,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_other_foreground_fraction,0.0842727567217363,0.027215608465608467,0.14788027909576523,40,40,49,49,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,stability_spearman,0.15342045914960675,0.12903322271847645,0.1796401654953033,35,35,35,35,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top10_jaccard,0.06058334758168829,0.052924505932154885,0.06856162523947432,35,35,35,35,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top20_jaccard,0.12542562568078103,0.11809723493118553,0.13277081692431053,35,35,35,35,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_target_either_fraction,0.1991870827585113,0.13678077478077477,0.26711088712874415,35,35,35,35,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_background_fraction,0.8008129172414887,0.7328891128712557,0.8632192252192253,35,35,35,35,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_other_foreground_fraction,0.0,0.0,0.0,35,35,35,35,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,stability_spearman,0.11850951016487414,0.09208316651689596,0.14363430813023623,48,48,50,50,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top10_jaccard,0.05576666623185611,0.050429328061814375,0.06103264719372132,48,48,50,50,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top20_jaccard,0.1209115203292985,0.11474858838219566,0.12724106936908888,48,48,50,50,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_target_either_fraction,0.24748284595223363,0.1781468500861883,0.3209602347883597,47,48,49,50,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_background_fraction,0.7372758194186764,0.6620310980882789,0.8099442114598361,47,48,49,50,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_other_foreground_fraction,0.015241334629089732,0.0020408163265306124,0.032651322751322744,47,48,49,50,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,stability_spearman,0.13076061851093207,0.10923487021195805,0.15225953993371408,82,82,89,89,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top10_jaccard,0.0591391830084781,0.054782328216234216,0.06345468990004177,82,82,89,89,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top20_jaccard,0.1265531547251892,0.12189447560804716,0.13149814532515403,82,82,89,89,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_target_either_fraction,0.2881318431880231,0.2321806601378231,0.34761254595078117,82,82,89,89,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_background_fraction,0.6512924029777962,0.5893739759553632,0.7127854916247773,82,82,89,89,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_other_foreground_fraction,0.060575753834180804,0.027538582585996382,0.09942924998282139,82,82,89,89,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,stability_spearman,0.06260722661249545,0.0350939006109474,0.09121558772157634,26,26,27,27,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top10_jaccard,0.04622792570918149,0.036852916081235934,0.056185208377897644,26,26,27,27,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top20_jaccard,0.11110918610867256,0.10112303487774635,0.12184856735627053,26,26,27,27,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_target_either_fraction,0.12524420024420024,0.04115226337448559,0.2313698412698412,25,26,26,27,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_background_fraction,0.8175213675213675,0.7106503968253969,0.9096507936507938,25,26,26,27,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_other_foreground_fraction,0.05723443223443224,0.006944444444444444,0.12213403880070546,25,26,26,27,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,stability_spearman,0.11035208916582698,0.0696603714366077,0.14770499113916413,10,10,10,10,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top10_jaccard,0.06138792896474334,0.05043931205133135,0.07351645702830677,10,10,10,10,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,top20_jaccard,0.12957391071161944,0.1182353679525369,0.13939114319575122,10,10,10,10,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_target_either_fraction,0.13575396825396827,0.051587301587301584,0.2253988095238095,10,10,10,10,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_background_fraction,0.6858730158730159,0.49601190476190476,0.8595238095238095,10,10,10,10,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,per_class,all,micro,shared_other_foreground_fraction,0.17837301587301585,0.016666666666666666,0.38234126984126987,10,10,10,10,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,all_positive_classes,all,micro,stability_spearman,0.13190927246540507,0.12456192131876712,0.13972568267386146,522,522,906,906,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,all_positive_classes,all,micro,top10_jaccard,0.061341985469621246,0.059933997655923124,0.0627346575147483,522,522,906,906,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,all_positive_classes,all,micro,top20_jaccard,0.12797789936880352,0.1263476615265362,0.1296467638584784,522,522,906,906,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,all_positive_classes,all,micro,shared_target_either_fraction,0.26754285919897525,0.24573707926699367,0.29013336987977956,522,522,906,906,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,all_positive_classes,all,micro,shared_background_fraction,0.6231546622518577,0.5918957846346222,0.6543305731172919,522,522,906,906,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,all_positive_classes,all,micro,shared_other_foreground_fraction,0.10845714409456134,0.0897722190710086,0.12711513337735372,522,522,906,906,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,all_positive_classes,all,macro_class,stability_spearman,0.13994998601031014,0.1309268399387229,0.15035449904993525,522,522,906,906,17,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,all_positive_classes,all,macro_class,top10_jaccard,0.061812808757230775,0.06001643817287054,0.06372991994972156,522,522,906,906,17,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,all_positive_classes,all,macro_class,top20_jaccard,0.1288401897873205,0.12661060351687098,0.1312851196847401,522,522,906,906,17,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,all_positive_classes,all,macro_class,shared_target_either_fraction,0.26905313762742294,0.24545139481420072,0.29530029331959423,522,522,906,906,17,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,all_positive_classes,all,macro_class,shared_background_fraction,0.6387289845607862,0.6048852011081682,0.6729680310459419,522,522,906,906,17,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,all_positive_classes,all,macro_class,shared_other_foreground_fraction,0.09164991454998421,0.06975191385698828,0.11238693658556353,522,522,906,906,17,5000,5000,1.0,3021694564,20260901
