graph,lambda,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B1_spatial,0.25,per_class,all,micro,map_spearman,0.9977907105262235,0.9977415965570509,0.9978387679485636,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,energy_raw,0.006435917776362075,0.005913880181168942,0.007024060059068056,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,energy_smoothed,0.004936813976113692,0.004490190900767333,0.00544042447130366,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,energy_retention,0.7348897700230774,0.7333709213160251,0.7364652671243833,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,smoothed_std_over_raw,0.9555750476071718,0.9550194158101181,0.9561347123227751,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,linear_solve_relative_residual,4.916051268440269e-06,4.849134930485096e-06,4.983453926741724e-06,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,cg_iterations,5.0,5.0,5.0,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,solve_runtime_ms_per_map,0.0036804966954417976,0.0036418173100164803,0.003719675662860887,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,fidelity,0.014592915877514745,0.014251653631661265,0.014944181815586762,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,relative_l2_change,0.014592915877514745,0.014251653631661265,0.014944181815586762,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_pearson,0.998578483396929,0.9985586869677566,0.998597773825242,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,map_spearman,0.9974272620932985,0.9973458190625334,0.9975080652122583,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,energy_raw,0.009957076567099824,0.009141937668187503,0.010809139461366472,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,energy_smoothed,0.007784001280639123,0.00708442763231786,0.008511966793744321,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
