section,transform,kind,metric,count,finite_count,mean,std,median,q05,q95,min,max
mct_union_gt_vote_composition,permutation,permutation,mixed_vote,1449,1449,0.19047619047619047,0.7270563196001809,0.0,0.0,1.0,0.0,9.0
mct_union_gt_vote_composition,permutation,permutation,mixed_vote_fraction_all,1449,1449,0.000496031746031746,0.0018933758322921376,0.0,0.0,0.0026041666666666665,0.0,0.0234375
mct_union_gt_vote_composition,permutation,permutation,mixed_patch_count,1449,1449,0.3636991028295376,0.9494584720046207,0.0,0.0,2.0,0.0,9.0
mct_union_gt_vote_composition,permutation,permutation,void_vote,1449,1449,16.860593512767426,28.488097736263907,7.0,0.0,66.0,0.0,332.0
mct_union_gt_vote_composition,permutation,permutation,void_vote_fraction_all,1449,1449,0.04390779560616517,0.07418775452152059,0.018229166666666668,0.0,0.171875,0.0,0.8645833333333334
mct_union_gt_vote_composition,permutation,permutation,void_patch_count,1449,1449,26.63975155279503,52.62366355247502,10.0,0.0,110.59999999999991,0.0,668.0
mct_union_gt_vote_composition,permutation,permutation,foreground_vote_fraction_valid,1449,1449,0.3749853851089542,0.22083433561995694,0.3439153439153439,0.06602411740334503,0.7565344656992081,0.0,1.0
mct_union_gt_vote_composition,permutation,permutation,background_vote_fraction_valid,1449,1449,0.6250146148910458,0.22083433561995694,0.656084656084656,0.24346553430079157,0.9339758825966549,0.0,1.0
mct_union_gt_vote_composition,permutation,permutation,foreground_area_fraction_valid,1449,1449,0.367336505448094,0.24982662467325453,0.32950191570881227,0.027645075031928486,0.8194429123000551,0.0,1.0
mct_union_gt_vote_composition,permutation,permutation,foreground_vote_enrichment,1449,1441,1.2892290711571237,0.8237400995490234,1.0430664095537738,0.7275330253139844,2.60673208821357,0.48564705882352943,10.525606469002696
mct_union_gt_vote_composition,permutation,permutation,top10_foreground_fraction,1449,1449,0.33858357138489226,0.2009357189224579,0.3037974683544304,0.06329113924050633,0.6962025316455697,0.0,1.0
mct_union_gt_vote_composition,permutation,permutation,top10_background_fraction,1449,1449,0.6151339640607665,0.21010607783592508,0.6455696202531646,0.24556962025316464,0.9113924050632911,0.0,1.0
mct_union_gt_vote_composition,permutation,permutation,top10_mixed_fraction,1449,1449,0.000532886058477693,0.002831091674097034,0.0,0.0,0.0,0.0,0.0379746835443038
mct_union_gt_vote_composition,permutation,permutation,top10_void_fraction,1449,1449,0.045749578495863585,0.07680082199508649,0.02531645569620253,0.0,0.17721518987341772,0.0,0.8481012658227848
mct_vote_comparison,signed_permutation,signed_permutation,vote_spearman,1449,1449,0.18193125509771166,0.07518586718631397,0.17772505329322774,0.06791664855940631,0.30718286267358985,-0.03163845520719746,0.5002736927022001
mct_vote_comparison,signed_permutation,signed_permutation,top10_jaccard,1449,1449,0.17774397940143843,0.06281910530887959,0.17037037037037037,0.0821917808219178,0.2845528455284553,0.032679738562091505,0.43636363636363634
mct_vote_comparison,signed_permutation,signed_permutation,normalized_l1,1449,1449,1.2141742868645042,0.09667295037598403,1.234375,1.0281250000000002,1.3385416666666667,0.7760416666666666,1.4322916666666665
mct_vote_comparison,signed_permutation,signed_permutation,vote_entropy_nats,1449,1449,5.379964834980767,0.18850372153833939,5.436411659632836,4.990961056205344,5.580766413680188,4.520683127946263,5.6489096001848935
mct_vote_comparison,signed_permutation,signed_permutation,vote_entropy_normalized,1449,1449,0.8072681041263421,0.02828513690602202,0.8157379961272238,0.7488977703746827,0.8373985445129173,0.6783321843155075,0.847623485133552
mct_channel_correspondence,signed_permutation,signed_permutation,per_channel_selected_index_agreement,1449,1449,0.024052148033126292,0.014390327638767107,0.020833333333333332,0.005208333333333333,0.052083333333333336,0.0,0.09375
mct_union_gt_vote_composition,signed_permutation,signed_permutation,foreground_vote,1449,1449,134.35610766045548,79.98430547211,122.0,22.0,277.0,0.0,384.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,foreground_vote_fraction_all,1449,1449,0.34988569703243616,0.2082924621669531,0.3177083333333333,0.057291666666666664,0.7213541666666666,0.0,1.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,foreground_patch_count,1449,1449,276.0282953761215,187.40664681553315,248.0,21.400000000000006,603.3999999999996,0.0,784.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,background_vote,1449,1449,232.07384403036576,83.12456163922445,242.0,89.0,350.0,0.0,384.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,background_vote_fraction_all,1449,1449,0.6043589688290776,0.21647021260214702,0.6302083333333334,0.23177083333333334,0.9114583333333334,0.0,1.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,background_patch_count,1449,1449,480.968253968254,193.88399757678647,508.0,135.20000000000002,750.5999999999999,0.0,784.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,mixed_vote,1449,1449,0.19254658385093168,0.6998813549341942,0.0,0.0,1.0,0.0,8.0
mct_union_gt_vote_composition,signed_permutation,signed_permutation,mixed_vote_fraction_all,1449,1449,0.0005014233954451346,0.0018226076951411306,0.0,0.0,0.0026041666666666665,0.0,0.020833333333333332
